ఆఫ్రికా	Afrika
ICD-10 అధ్యాయము 4: వినాళగ్రంధులు, పోషకాహార మరియు జీవక్రియ సంబంధిత వ్యాధులు	ICD-10 kapittel IV: E00-E90 – Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser
ICD-10 అధ్యాయము 6: నాడీ వ్యవస్థకు సంబంధించిన వ్యాధులు	ICD-10 kapittel VI: G00-G99 – Sykdommer i nervesystemet
ICD-10 అధ్యాయము 10: శ్వాస సంబంధ వ్యాధులు	ICD-10 kapittel X: J00-J99 – Sykdommer i åndedrettssystemet
ICD-10 అధ్యాయము 14: మూత్ర మరియు జననేంద్రియ సంబంధ వ్యాధులు	ICD-10 kapittel XIV: N00-N99 – Sykdommer i urin- og kjønnsorganer
కండరాలు, ఎముకలు, కణజాల వ్యాధులు	ICD-10 kapittel XIII: M00-M99 – Sykdommer i muskel-skjelettsystemet og bindevev
ICD-10 అధ్యాయము 15: గర్భం, శిశుజననం ముందు మరియు తరువాత వచ్చే వ్యాధులు	ICD-10 kapittel XV: O00-O99 – Svangerskap, fødsel og barseltid
ICD-10 అధ్యాయము 18: వ్యాధి లక్షణాలు, ప్రయోగశాల పరిశీలనలు ఇతరత్రా వర్గీకరించబడనివి	ICD-10 kapittel XVIII: R00-R99 – Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted
ICD-10 అధ్యాయము 19: దెబ్బలు, విష ప్రభావాలు మరియు తదితర బాహ్య కారణాల వల్ల కలిగే పరిణామాలు	ICD-10 kapittel XIX: S00-T98 – Skader, forgiftninger og visse andre konsekvenser av ytre årsaker
స్ట్రిగోపిడాయె	New Zealand papegøyer
బార్తోలిన్ గ్రంధి	Bartholinske kjertler
షాపింగ్ బండి	Handlevogn
బాబర్	Babur
బెనారస్ హిందూ విశ్వవిద్యాలయం	Banaras Hindu University
బనస్ కాంతా	Banaskantha (distrikt)
బెంగుళూరు జిల్లా	Bangalore Urban
బెంగుళూరు గ్రామీణ జిల్లా	Bangalore Rural
బన్‌స్వార జిల్లా	Banswara (distrikt)
బర్ధామన్	Bardhaman (distrikt)
షింటో మతము	Shintōisme
42 (సంఖ్య)	42 (tall)
బీడ్ జిల్లా	Beed (distrikt)
బహిర్గత పరిహారం	Eksponeringskompensasjon
వ్యాపార నమూనా	Forretningsmodell
జాగింగ్	Jogging
ప్రణాళిక నిర్వహణ అధికారి	Prosjektleder
సామాజిక వ్యవస్థాపకత	Sosialt entreprenørskap
ద్వారక	Dwarka
అవిసె నూనె	Linolje
భారతీయ రైల్వేలు	Indian Railways
ప్రగతివాదం	Progressivisme
దేశాల జాబితా – సైన్యం సంఖ్యను బట్టి	Liste over land etter antall mann under våpen
సల్వార్ కమీజ్	Salvar kamíz
సన్‌స్క్రీన్ లేపనము	Solkrem
కిలోమీటరు	Kilometer
బాబ్	Bob
హవా మహల్	Hawa Mahal
కమ్యూనిస్టు పార్టీ ఆఫ్ ఇండియా	Communist Party of India
లాహౌల్	Lahul and Spiti (distrikt)
2010లో క్రీడలు	Sportsåret 2010
ల్యూకోప్లాకియా	Leukoplaki
నలుపు-తెలుపు ఛాయాచిత్రకళ	Svarthvitt
ఇరిటబుల్ బవెల్ సిండ్రోమ్	Irritabel tarm
అగ్రచర్వణకాలు	Forjeksel
ఎండోమెట్రియమ్	Endometrium
లాంప్రే	Niøyer
పిన్నీసు	Sikkerhetsnål
నంది	Nandi
మిస్టర్ బీన్	Mr. Bean (animert TV-serie)
కొబ్బరిపాలు	Kokosmelk
ప్రముఖ హిందూ దేవాలయాలు	Hindutempel
టాబ్లెట్ PC	Notatblokk-PC
సబ్‌ప్రైమ్ తనఖా సంక్షోభం	Subprime-krisen
కొరోనరీ ఆర్టరీ వ్యాధి	Koronar hjertesykdom
మచిలీపట్నం	Machilipatnam
ఎర్ర తల లవ్ బర్డ్	Rødmasket dvergpapegøye
గ్యాస్ ట్రబుల్	Magesyre
బఫే	Buffet
FFmpeg	FFmpeg
మహాశివరాత్రి	Shivanatten
శక్తి ఆరాధన	Shaktisme
పటిక బెల్లం	Kandissukker
పంచె	Dhoti
దత్తాత్రేయ	Dattatreya
పిక్టోరియలిజం	Piktorialisme
టింకర్ బెల్	Tingeling
పెళ్ళి బృందం	Brudgom
భరత్‌పూర్ జిల్లా	Bharatpur (distrikt)
భారూచ్	Bharuch (distrikt)
భృగు మహర్షి	Bhrigu
మెనిస్పెర్మేసి	Menispermaceae
రుద్రుడు	Rudra
ఐస్ పాప్	Vannis
తోడేలు	Asiatisk ulv
కాపలాదారుడు	Vekter
ఇండియన్‌ ఇన్‌స్టిట్యూట్‌ ఆఫ్‌ టెక్నాలజీ మద్రాస్‌	Indian Institute of Technology Chennai
బరంపురం	Brahmapur
రక్షకభట నిలయము	Politistasjon
చామరాజనగర్	Chamarajanagar (distrikt)
బైనరీ కోడ్	Binær kode
ఈల	Plystring
కోడి మాంసము	Kyllingkjøtt
ఎలక్ట్రాన్ వివర్తనము	Elektronavbøyning
ఈసప్ కథలు	Æsops fabler
బాలభటులు	Speiderbevegelsen
యోనిశీర్షం	Klitoris
పెట్టుబడి నిర్వహణ	Kapitalforvaltning
దప్పిక	Drikking
తెల్ల ఏనుగు	Hvit elefant (uttrykk)
గంజి	Congee
ఆధునిక వాదం	Modernisme
బ్లేజర్	Blazer
భారత రాష్ట్రపతులు - జాబితా	Liste over Indias presidenter
ఉజ్జయిని	Ujjain (distrikt)
2007–2009 ఆర్థిక సంక్షోభం	Finanskrisen 2007–2010
ఫైర్‌ అలారం	Brannalarmanlegg
హనీవెల్	Honeywell
ఉల్బక ద్రవం	Fostervann
మత మార్పిడి	Konversjon (religion)
డాక్టర్ చేప	Kangalfisk
నక్సలైటు	Naxalitter
అమృతము	Livseliksir
డాక్టర్ ఆఫ్ మెడిసిన్	Doctor medicinae
సహాయం:సూచిక	Hjelp:Portal
దక్షిణ రైల్వే	Jernbane i India
వికీపీడియా:పాఠం	Wikipedia:Veiledning
తోంక్ జిల్లా	Tonk (distrikt)
జ్ఞానపీఠ పురస్కారం	Jnanpith-prisen
పాదులు	Klatreplante
వేదాంగములు	Vedanga
అప్పడాలు	Papadam
దోసె	Dosa
ట్రైకోగ్లోస్సస్	Trichoglossus
సవతి	Stefamilie
గుజరాత్ (పాకిస్తాన్)	Gujrat
గున	Guna (distrikt)
కెప్లర్ సమీకరణము	Keplers ligning
కామా-సపరేటెడ్-వేల్యూస్	CSV
జాజ్ నృత్యం	Jazzdans
మోస్లే నియమం	Moseleys lov
కశేరు నాడులు	Spinalnerve
భిష్నుపూర్	Bishnupur (distrikt)
నెమలి సింహాసనం	Påfugltronen
స్టాటిస్టికల్ ఇన్ఫరెన్స్	Statistisk inferens
నల్లి	Veggedyr
లోటస్ టెంపుల్	Lotustempelet
ప్రైవేటు బ్యాంకింగ్	Privatbank
ఆలివ్ తల లోరికీట్	Sennepshodelori
ఠాణే జిల్లా	Thane (distrikt)
స్పైస్‌జెట్	SpiceJet
భారతీయ రిజర్వ్ బాంక్	Indias sentralbank
తుంగభద్ర	Tungabhadra
లక్ష	Lakh
విలియం రామ్సే	William Ramsay
మాస్టర్ ఆఫ్ సైన్స్	Candidatus scientiarum
కోహిమా	Kohima (distrikt)
డీఫైబ్రిలేషన్	Defibrillering
కొప్పళ జిల్లా	Koppal (distrikt)
హసన్ జిల్లా	Hassan (distrikt)
వెయిస్ట్ కోట్	Vest (klesplagg)
మారుతి సుజుకి	Maruti
రోహ్‌తక్	Rohtak (distrikt)
సంతృప్త కొవ్వు ఆమ్లం	Mettet fett
జగత్సింగ్పూర్	Jagatsinghpur (distrikt)
క్షిపణి	Missil
బాదంపాలు	Mandelmelk
వార్ధా	Wardha (distrikt)
రఘురాం రాజన్	Raghuram Rajan
కృష్ణకాంత్	Krishan Kant
రక్తనాళాలు	Blodåre
డస్కీ లోరీ	Beltelori
ఫ్లైట్ రికార్డర్	Ferdsskriver
కోట జిల్లా	Kota (distrikt)
బాష్పీభవన స్థానం	Kokepunkt
సికింద్రాబాద్	Secunderabad
మదనపల్లె	Madanapalle
గోకర్ణ	Gokarna
చిత్రకారుడు	Maler
దినారా సఫీనా	Dinara Safina
జీర్ణకోశం	Magesekk
మలప్పురం	Malappuram (distrikt)
బంగారు పిచ్చుక	Goldfinch
హాలీ బెర్రీ	Halle Berry
ఎండ్రకాయ	Hummere
జెట్ కనెక్ట్	JetLite
వాట్స్‌యాప్	WhatsApp
ప్లాటిసెర్సినాయె	Flathalepapegøyer
మాదాపూర్‌	Romantisk film
స్వర్ణ దీర్ఘచతురస్రం	Gyllent rektangel
చంబా	Chamba (distrikt)
లాక్టోబాసిల్లస్	Lactobacillus
చాంగ్ ఈ 3	Chang'e 3
కచ్	Kutch (distrikt)
గ్రీన్ కంప్యూటింగ్	Grønn databehandling
గేమిఫికేషన్	Spillifisering
దేశాల జాబితా – ఒకే దేశంతో సరిహద్దు కలిగినవి	Liste over land som kun grenser til ett annet land
కురు వంశం	Kongedømmet Kuru
విద్యా సాంకేతికత	Utdanningsteknologi
సాల్వడారేసి	Salvadoraceae
యోగ శాస్త్రం	Yogasutra
చిక్కబళ్ళాపూర్	Chikballapur (distrikt)
ప్సిట్టాసిని	Afrikanske papegøyer
చిత్తౌర్‌గర్ జిల్లా	Chittorgarh (distrikt)
ఫోన్పై లోరికీట్	Ponapélori
దేశాల జాబితా – సంతానోత్పత్తి క్రమంలో	Liste over land og territorier etter fertilitetsrate
సిట్రిన్ లోరికీట్	Tigerlori
ప్రత్యామ్నాయ ఇంధనం	Alternative drivstoff
నవగ్రహాలు	Navagraha
నిక్ Jr.	Nick Jr.
చురు జిల్లా	Churu (distrikt)
భారత స్వాతంత్ర్యోద్యమము	Indisk selvstyrekamp
ఉద్యానవనం	Hage
కఠోపనిషత్తు	Katha upanishad
నాగార్జునసాగర్	Nagarjunasagar-demningen
సంబ	Samba (distrikt)
శకునం	Jærtegn
సైతాను వచనాలు	Sataniske vers i islam
జాకుజీ	Jacuzzi
హుండి	Hawala
సుజుకి హయబుస	Suzuki Hayabusa
2007 ప్రపంచ క్రికెట్ కప్	Verdensmesterskapet i cricket 2007
అయస్కాంతంతో ఆరోగ్యం	Magnetterapi
టప్పర్‌వేర్	Tupperware
మార్లే	Marley & Me (film)
టోటెమ్ చలనచిత్ర ప్రదర్శకం	Totem (programvare)
తెప్ప	Coracle
నస్తలీఖ్ లిపి	Nastaliqskrift
భారత పార్లమెంటు ఎన్నికలు, 2009	Indias nasjonalvalg 2009
జైపూర్ జిల్లా	Jaipur (distrikt)
సతారా జిల్లా	Satara (distrikt)
డాంగ్స్	Dang (distrikt)
ఇన్సీడ్ (INSEAD)	INSEAD
వివాహ వార్షికోత్సవం	Bryllupsdager
అవమానము	Ydmykelse
కోటి	Crore
దీపం	Lampe
హైదరాబాదీ రూపీ	Hyderabadsk rupi
పప్పు	Dhal
క్రికెట్ బంతి	Cricketball
అల్లోపతీ	Allopati
కోళికోడు	Kozhikode (distrikt)
నాడియా	Nadia (distrikt)
సింగరేణి కాలరీస్ కంపెనీ లిమిటెడ్	Singareni Collieries Company
నాడీగ్రంథి ద్రవకోశం	Ganglion (cyste)
హఠయోగ ప్రదీపిక	Hathayoga-pradipika
జవహర్‌లాల్ నెహ్రూ విశ్వవిద్యాలయం	Jawaharlal Nehru-universitetet
