Aprika	Afrika
Nekropolis	Nekropolis
Walang-pagpatay	Ikke-drap
Kitchener, Ontario	Kitchener
Lutrinae	Otere
Emperador Jimmu	Jimmu
Benny Hill	Benny Hill
Meerut	Meerut
Lungsod ng Kōchi	Kōchi (Kōchi)
Morelia	Morelia
All About Eve	Alt om Eva
Ebolusyong komberhente	Konvergent evolusjon
Partido Demokratiko ng Hapon	Det demokratiske parti (Japan)
Kasaysayan ng mundo	Verdens historie
Lalawigan ng Lori	Lori (provins)
Sinturong pangkaligtasan	Sikkerhetsbelte
John Hurt	John Hurt
Malayang kalakalan	Frihandel
Antioquia	Antiokia ved Orontes
Roger Y. Tsien	Roger Tsien
Kongkistang Normando	Normannernes erobring av England
Activision	Activision
Sherpa	Sherpa
Frank Morgan	Frank Morgan
Tilda Swinton	Tilda Swinton
Pagdiriwang	Fest
Yokosuka, Kanagawa	Yokosuka
Utsunomiya, Tochigi	Utsunomiya
Jafet	Jafet
Takamatsu, Kagawa	Takamatsu
Distribusyong probabilidad	Sannsynlighetsfordeling
Asahikawa, Hokkaido	Asahikawa (Hokkaido)
Pambansang Awit ng Mehiko	Himno Nacional Mexicano
Tassos Papadopoulos	Tassos Papadopoulos
Kalkulong bektor	Vektoranalyse
Magnificat	Magnificat
Jim Caviezel	James Caviezel
Santa Agueda	Sankta Agata
Caldea	Kaldea
Sayawing pambayan	Folkedans
Lana Turner	Lana Turner
Rishon LeZion	Rishon LeZion
American Idol	American Idol
Lalawigan ng Shirak	Sjirak
Lalawigan ng Tavush	Tavusj
Anna ng Britaniya	Anna av Bretagne
Lalawigan ng Armavir	Armavir (provins)
Kordero ng Diyos (awit)	Agnus Dei (hymne)
Buhay ng Buhay ko	Åreknuter
Mga Palestino	Det palestinske folk
Shavu’ot	Sjabuót
Manok-gubat	Skoghøns
Orion	Orion
Woody Harrelson	Woody Harrelson
Alba	Alba (andre betydninger)
Colin McRae	Colin McRae
Tigranes ang Dakila	Tigranes I av Armenia
Archilochus	Arkhilokhos
Gyanendra ng Nepal	Gyanendra av Nepal
Marcion ng Sinope	Marcion
Daga-dagaan (sa bisig)	Biceps
Oscar Pistorius	Oscar Pistorius
Deuterokanoniko	Gammeltestamentlige apokryfer
Abigail Breslin	Abigail Breslin
Brian Schmidt	Brian P. Schmidt
Juan Sebastián Elcano	Juan Sebastián Elcano
Diagnostic and Statistical Manual of Mental Disorders	Diagnostic and Statistical Manual of Mental Disorders
Letizia Ortiz	Letizia av Spania
Ar	AR
Maebashi, Gunma	Maebashi
Distrito ng Agdam	Ağdam (distrikt)
Kapaimbabawan	Hykleri
Nick Jonas	Nick Jonas
Lawa ng Volta	Voltasjøen
Sosyo-liberalismo	Sosialliberalisme
Jiangjin	Jiangjin
Manunulat ng kasaysayan	Historiker
Balyenang minke	Vågehval
Jedward	Jedward
Kurt Busch	Kurt Busch
Nemrod	Nimrod
Hank Azaria	Hank Azaria
Jaime Kardinal Sin	Jaime Lachica Sin
Aklat ni Judit	Judits bok
Aklat ng Karunungan	Visdommens bok
Shelley Winters	Shelley Winters
Burt Reynolds	Burt Reynolds
Makoto Kobayashi (pisiko)	Makoto Kobayashi
Toshihide Maskawa	Toshihide Maskawa
Walter Matthau	Walter Matthau
Pulo ng Ellis	Ellis Island
Dario II	Dareios II av Persia
Midrash	Midrasj
Pambansang Diet	Japans riksdag
Melanogrammus aeglefinus	Hyse
David Ogden Stiers	David Ogden Stiers
Bilog ng Artiko	Polarsirklene
Beelzebub	Beelzebub
China Town	Chinatown
Ngipin ng karunungan	Visdomstann
Paulina Rubio	Paulina Rubio
Glycerius	Glycerius
Ruweda	Pariserhjul
Wyclef Jean	Wyclef Jean
Nasasakupang komonwelt	Samvelderike
Billy Bob Thornton	Billy Bob Thornton
Kate Winslet	Kate Winslet
Vanessa L. Williams	Vanessa L. Williams
RA	RA
Beterinaryo	Veterinær
Kilyawan	Pirolfamilien
Kingston, Ontario	Kingston (Ontario)
Cheka	Tsjeka
Pohjola	Pohjola
Whistler, British Columbia	Whistler (Britisk Columbia)
African trypanosomiasis	Sovesyke
Asiryong Simbahan ng Silangan	Østens kirke
Kamayang-bola sa Palarong Olimpiko sa Tag-init 2008	Håndball under Sommer-OL 2008
Avitus	Avitus
Max von Sydow	Max von Sydow
Boris Karloff	Boris Karloff
Sakura Haruno	Sakura Haruno
Tong (kasuotan)	Tanga
Shimonoseki, Yamaguchi	Shimonoseki
No	NO
Amorreo	Amoritter
Heitor Villa-Lobos	Heitor Villa-Lobos
Mate	Mate
Parasaurolophus	Parasaurolophus
Pneumothorax	Pneumotoraks
Harald III ng Norwega	Harald Hardråde
Kim Possible	Kim Possible
Robert Guiscard	Robert Guiscard
Tim Roth	Tim Roth
Mariner 4	Mariner 4
Unang Dinastiya ng Ehipto	1. egyptiske dynasti
Indri indri	Indri
Frederick Winslow Taylor	Frederick Winslow Taylor
James Earl Jones	James Earl Jones
GameBoy Color	Game Boy Color
Kon-Tiki	«Kon-Tiki»
Punsiyong hiperbokiko	Hyperbolske funksjoner
Giglio Island	Giglio
Himagsikang Rumano ng 1989	Den rumenske revolusjonen i 1989
Stuart Sutcliffe	Stuart Sutcliffe
Cuernavaca	Cuernavaca
Katam	Høvel
S/2003 J 3	S/2003 J 3
Frances McDormand	Frances McDormand
Felis bieti	Kinesisk fjellkatt
Sukhoi Su-30	Sukhoj Su-30
Pandaigdigang Programa sa Pagkain	Verdens matvareprogram
FLN	Front de libération nationale
Antonio Naelson Matias da Silva	Zinha
Modesto, California	Modesto
John Gielgud	John Gielgud
Hereford	Hereford (England)
Ungkaya Pukan, Basilan	Ungkaya Pukan
Felis nigripes	Svartfotkatt
Sasakyang rodilyo	Berg-og-dal-bane
Theodora (asawa ni Justiniano I)	Teodora I
Paglalangoy sa Palarong Olimpiko sa Tag-init 2008	Svømming under Sommer-OL 2008
Terry Labonte	Terry Labonte
597 BC	597 f.Kr.
Perpendikular	Vinkelrett
Teoriya ng komputasyonal na kompleksidad	Kompleksitetsteori
Grasya	Nåde
Pagboto ng mga kababaihan	Kvinnelig stemmerett
Ikalawang Konseho ng Constantinople	Andre konsil i Konstantinopel
Plutus	Plutos
Origanum	Oregano
Janet Leigh	Janet Leigh
Sion	Sion
Osamu Shimomura	Osamu Shimomura
Gawaing panlipunan	Sosialt arbeid
Zipaquirá	Zipaquirá
Theo van Gogh (direktor ng pelikula)	Theo van Gogh (filmregissør)
Balarilang pampanandaan	Algebraisk struktur
Kipot ng Singgapura	Singaporestredet
Taft, Silangang Samar	Taft
Be	BE
Mitolohiyang Ehipsiyo	Egyptisk mytologi
Sedimentolohiya	Sedimentologi
Tartuffe	Tartuffe
Lijiang	Lijiang (Yunnan)
Philosophiæ Naturalis Principia Mathematica	Philosophiæ naturalis principia mathematica
Qiqihar	Qiqihar
Certhiidae	Trekrypere
Kasanayan	Ferdighet
Pagkalasing	Rus
Bundok ng mga Olibo	Oljeberget
Enûma Eliš	Enuma Elish
Willie Nelson	Willie Nelson
Eliseo	Elisja
Ang Negosyante ng Benesya	Kjøpmannen i Venedig
Prinsipado	Principatet
Sodomya	Sodomi
Ikalawang Pagitang Panahon ng Ehipto	Andre mellomepoke i Egypt
Etruria	Etruria
Ziusudra	Ziusudra
Imperyo ng Ghana	Ghanariket
Angela Lansbury	Angela Lansbury
Sakit pangmayaman	Livsstilssykdommer
Amyotrophic lateral sclerosis	Amyotrofisk lateralsklerose
Seksuwal na pagpili	Seksuell seleksjon
Sophia Bush	Sophia Bush
Musaka	Moussaka
Peptidoglycan	Peptidoglykan
Andy Serkis	Andy Serkis
Es	ES
Makapangyarihang serye	Potensrekke
Catarrhini	Østaper
37 Fides	37 Fides
36 Atalante	36 Atalante
Badminton sa Palarong Olimpiko sa Tag-init 2008	Badminton under Sommer-OL 2008
Neurosiyensiya	Nevrovitenskap
Dinastiyang Siyarida	Ziyarid
Banal na tinapay	Nattverdsoblat
Libius Severus	Libius Severus
Damong-gamot	Urt
Sennacherib	Sankerib
Bill Nighy	Bill Nighy
Saturnalia	Saturnalia
Talaan ng mga malalapit na bituin	Liste over de nærmeste stjernene
Joan Sutherland	Joan Sutherland
41 Daphne	41 Daphne
Susuka, Mie	Suzuka
Mga Digmaang Rebolusyonaryong Pranses	Revolusjonskrigene
Lagash	Lagasj
Pete Best	Pete Best
Katodong sinag	Katodestråle
Rehovot	Rehovot
Lichfield	Lichfield
Zsa Zsa Gábor	Zsa Zsa Gábor
Tuxtla Gutiérrez	Tuxtla Gutiérrez
Pamimisikleta sa Palarong Olimpiko sa Tag-init 2008	Sykling under Sommer-OL 2008
Monreale	Monreale
Pergola, Marche	Pergola (italiensk by)
Bi	BI
Plaskang Erlenmeyer	Erlenmeyerkolbe
Talaan ng mga rehiyon ng Hapon	Japans regioner
Lod	Lod
Komposisyong pangmusika	Komposisjon
Chichester	Chichester
Docetismo	Doketisme
Zelenograd	Zelenograd
Diyorama	Diorama
Isaac Barrow	Isaac Barrow
Abraxas (komiks)	Abraxas
Ben 10	Ben 10
Girondista	Gironden
Ikalawang Dinastiya ng Ehipto	2. egyptiske dynasti
Petisismong seksuwal	Seksuell fetisjisme
Dornod Province	Dornod
Lalawigan ng Arkhangai	Arkhangaj
Elisabeth Shue	Elisabeth Shue
Ambliyopya	Amblyopi
Lungsod ng Yamaguchi	Yamaguchi (Yamaguchi)
Ichihara, Chiba	Ichihara
Chilpancingo	Chilpancingo de los Bravo
Kredong Niceno	Den nikenske trosbekjennelse
Owl City	Owl City
Tatlong Hiyas	De tre juveler
Eric Roberts	Eric Roberts
Tepic	Tepic
Dinastiyang Pahlavi	Pahlavi-dynastiet
Acrisius	Akrisios
Ikatlong Konseho ng Constantinople	Tredje konsil i Konstantinopel
Regresyong analisis	Regresjonsanalyse
94 Aurora	94 Aurora
97 Klotho	97 Klotho
Bella Thorne	Bella Thorne
Repormang panglupain	Jordreform
Karagatang Tethys	Tethyshavet
Najd	Najd
Katapangan	Mot (egenskap)
Imperyong Kastila	Lydrike
Diperensiya ng alanganing pagkatao	Borderline personlighetsforstyrrelse
Mga Kasulatan	Ketubim
Nisan	Nisán
Uxbridge (Massachusetts)	Uxbridge (Massachusetts)
Av	Ab
Emperador ng Hapon	Keiser av Japan
Paskwa (bulaklak)	Julestjerne
Tiyubibo	Karusell
Sargon II	Sargon II
Etnomusikolohiya	Etnomusikologi
Pagtutuli ng babae	Kvinnelig omskjæring
Apollo Lunar Module	Apollo Lunar Module
Tim Allen	Tim Allen
Mary-Kate at Ashley Olsen	Mary-Kate og Ashley Olsen
Tambol na snare	Skarptromme
Balbula	Ventil
Vallejo, California	Vallejo
Thousand Oaks, California	Thousand Oaks
Reseptor (biokemistri)	Reseptor (biokjemi)
Edom	Edom
Talaang panlahatang panahon ng medalya ng Palarong Olimpiko	Medaljefordeling under OL
Labanan sa Dunkirk	Slaget om Dunkerque
Talinghaga	Parabel (lignelse)
Andie MacDowell	Andie MacDowell
Entoprocta	Entoprocter
Kristin Scott Thomas	Kristin Scott Thomas
Sistemang ekwatoryal ng mga koordinato	Ekvatorialkoordinater
Eksperimentong Miller-Urey	Miller-Urey-eksperimentet
Paul Giamatti	Paul Giamatti
79 Eurynome	79 Eurynome
Rupert Everett	Rupert Everett
Ligaw-biro	Kurtisering
Hukbong Pandagat ng Chile	Armada de Chile
Bat Yam	Bat Yam
Nikephoros I	Nikeforos I
Lamarckismo	Lamarckisme
René Préval	René Préval
Halldór Ásgrímsson	Halldór Ásgrímsson
Santa Marta	Santa Marta
Toluca	Toluca
Kim Cattrall	Kim Cattrall
Ely	Ely
James Mason	James Mason
Pilosopiya ng relihiyon	Religionsfilosofi
Instagram	Instagram
Oxnard, California	Oxnard (California)
Lymphoma ni Hodgkin	Hodgkins lymfom
60 Echo	60 Echo
1000 Piazzia	1000 Piazzia
91 Aegina	91 Aegina
Telly Savalas	Telly Savalas
140 Siwa	140 Siwa
143 Adria	143 Adria
Kyle Busch	Kyle Busch
Eyes Wide Shut	Eyes Wide Shut
93 Minerva	93 Minerva
99 Dike	99 Dike
Aladdin	Aladdin
Lucille Ball	Lucille Ball
Markwis	Marki
Ikalawang Aklat ng mga Macabeo	Andre Makkabeerbok
Lalawigan ng Bulgan	Bulgan (provins)
Sagamihara, Kanagawa	Sagamihara
Dighay	Rap (fysiologi)
Himeji, Hyōgo	Himeji (Hyōgo)
Kaugaliang sali't saling sabi	Muntlig tradisjon
Agent Cody Banks 2: Destination London	Agent Cody Banks 2: Oppdrag London
Calcarea	Kalksvamper
Araw ng mga Nagkakaisang Bansa	FN-dagen
Eridu	Eridu
Tiglath-Pileser III	Tiglat-Pileser III
Lindol sa Kashmir, 2005	Jordskjelvet i Kashmir 2005
Agape	Agape
Babylon 5	Babylon 5
Peter Fonda	Peter Fonda
Panunumpang Olimpiko	Den olympiske ed
Ambato, Ekwador	Ambato
Tagapaglinang ng bidyong laro	Videospillutvikler
Kevin Jonas	Kevin Jonas
Hipolita	Hippolyta
Nezahualcóyotl	Ciudad Nezahualcóyotl
Mark Hamill	Mark Hamill
Christina Hendricks	Christina Hendricks
Yantai	Yantai
Daily Mail	Daily Mail
Simbahang Ortodoksong Syriac	Den syrisk-ortodokse kirke
Hinuhang atomiko	Atomteori
Luigi	Luigi
Babaeng nakikipagtalik sa kapwa babae	Kvinner som har sex med kvinner
Ebanghelyo sa Pagkasanggol ni Hesus ni Tomas	Tomas' barneevangelium
Auguste Piccard	Auguste Piccard
Paghimod sa puwitan	Anilingus
Pagkakaiba-ibang pangsihay	Differensiering
Villahermosa	Villahermosa
Ikaapat na Dinastiya ng Ehipto	4. egyptiske dynasti
Gameto	Kjønnscelle
Salungat na interes	Inhabilitet
Ellen Burstyn	Ellen Burstyn
Singit (anatomiya)	Lyske
136 Austria	136 Austria
92 Undina	92 Undina
Yinchuan	Yinchuan
Ray Liotta	Ray Liotta
Bob Hoskins	Bob Hoskins
Elementaryong alhebra	Elementær algebra
Tom Wilkinson	Tom Wilkinson
Lycurgus ng Sparta	Lykurg
Pita	Pita
Matsa	Massá
Pulo ng Leyte	Leyte (øy)
Edward James Olmos	Edward James Olmos
Aprodisyak	Afrodisiakum
Kabisayaan	Visayas
Kumpay	Grovfôr
Antiochus I Soter	Antiokos I Soter
Diaghilev	Sergej Djagilev
Ken Watanabe	Ken Watanabe
MIRC	MIRC
Aklat ni Baruc	Baruks bok
Culiacán	Culiacán
Anthemius	Anthemius
Papa Esteban II	Stefan II
Mindoro	Mindoro
Dundgovi Province	Dundgov
Shalmaneser III	Salmanassar III
Auld Lang Syne	Auld Lang Syne
Panahon ng Yule	Yule
Jon Stewart	Jon Stewart
Kleptomanya	Kleptomani
Mira Sorvino	Mira Sorvino
Bacillus	Basiller
Paelya	Paella
NHK	NHK (kringkaster)
Roger Ebert	Roger Ebert
Codex Gigas	Codex Gigas
Wells	Wells
Glandulang malangis	Talgkjertel
Boko Haram	Boko Haram
Danaus plexippus	Monarksommerfugl
Golpo ng Tonkin	Tonkinbukten
Mga palakasang Olimpiko	Olympiske idretter
Iyyar	Ijár
Patrick Dempsey	Patrick Dempsey
Lindol sa Valdivia noong 1960	Valdiviajordskjelvet i 1960
Daktilo (panulaan)	Daktyl
Chūō, Tokyo	Chuo
Bunkyō, Tokyo	Bunkyo
Lupang Hinirang	Lupang Hinirang
Joseph Estrada	Joseph E. Estrada
Centromere	Centromer
Mandragora	Alruneslekta
Cheryl Cole	Cheryl Cole
Pulo ng Negros	Negros
Adar	Adár
Lalawigan ng Benguela	Benguela (provins)
Vito	Vitus
Kim Novak	Kim Novak
Pagbuhat ng mga pabigat sa Palarong Olimpiko sa Tag-init 2008	Vektløfting under Sommer-OL 2008
Membranopono	Membranofon
Palinolohiya	Palynologi
Pinyon	Pinjekjerne
Pontifex Maximus	Pontifex maximus
Albert Lutuli	Albert Lutuli
Celeste Holm	Celeste Holm
71 Niobe	71 Niobe
Robert Gates	Robert Gates
Kasuotang panligo't panlangoy	Badedrakt
Di-kathang isip	Sakprosa
Pang-ihaw na hiwa ng karne	Biff
Kabibe	Konkylie
Korean Air	Korean Air
Sining ng pagtatanghal	Performance
Percy Jackson & the Olympians	Percy Jackson
Dagat teritoryal	Territorialfarvann
Dornogovi Province	Dornogov
Misyong diplomatiko	Utenriksstasjon
Marlee Matlin	Marlee Matlin
Helen Hayes	Helen Hayes
Palompon, Leyte	Palompon
Amagasaki, Hyogo	Amagasaki
Matsumoto, Nagano	Matsumoto (Nagano)
John Millington Synge	John Millington Synge
Danica Patrick	Danica Patrick
Partido Berde (Suwesya)	Miljöpartiet de gröna
Ginatlaang binumbong	Målesylinder
Kahon ng buhangin	Sandkasse
Gonad ng tao	Gonade
Adachi, Tokyo	Adachi
147 Protogeneia	147 Protogeneia
Boyzone	Boyzone
Ralph Bunche	Ralph Bunche
Ashlee Simpson	Ashlee Simpson
Édouard Daladier	Édouard Daladier
Cyrano de Bergerac	Cyrano de Bergerac
Jesse James	Jesse James
Debora	Debora
Demokratas Kristiyanos (Suwesya)	Kristdemokraterna
K-pop	K-pop
Tom Selleck	Tom Selleck
Daing (isda)	Tørrfisk
Babe Ruth	Babe Ruth
A Series of Unfortunate Events	Den onde greven
Paul Walker	Paul Walker
Lalawigan ng Annaba	Annaba (provins)
Lalawigan ng Khenchela	Khenchela
Lalawigan ng Bié	Bié
S/2003 J 2	S/2003 J 2
Chiyoda, Tokyo	Chiyoda (Tokyo)
Edogawa, Tokyo	Edogawa
Batas pisikal	Naturlov
Himagsikang pang-agham	Den vitenskapelige revolusjonen
Kansuswit	Lyrehaler
DuckTales	Ole, Dole og Doffen på eventyr
Bellevue, Washington	Bellevue (Washington)
La Paz, Baja California Sur	La Paz (Baja California Sur)
Lalawigan ng Lunda Norte	Lunda Norte
Propesiya	Profeti
Michelle Yeoh	Michelle Yeoh
S/2003 J 4	S/2003 J 4
173 Ino	173 Ino
Adolfo Suárez	Adolfo Suárez
177 Irma	177 Irma
Kaba Ma Kyei	Gba Majay Bma
Digmaang Pilipino–Amerikano	Den filippinsk-amerikanske krig
Ayaan Hirsi Ali	Ayaan Hirsi Ali
Julia Child	Julia Child
Abuhan	Askebeger
Sol Invictus	Sol Invictus
Luwang ng daambakal	Sporvidde
Teoriya ng automata	Automatteori
Andy Williams	Andy Williams
Serapis	Serapis
Lalawigan ng Huíla	Huíla (provins)
Samson	Samson (person)
Medida	Målebånd
Enlil	Enlil
Biyoestadistika	Biostatistikk
Elfen Lied	Elfen Lied
Pisika ng kondensadong materya	Kondenserte fasers fysikk
Blue Screen of Death	Blåskjerm
David Archuleta	David Archuleta
Leticia, Amazonas	Leticia
Tore ng Belem	Belemtårnet
John Goodman	John Goodman
Pagkapukaw na seksuwal	Seksuell opphisselse
Adbentismo	Adventisme
Kōtō, Tokyo	Koto (Tokyo)
Tuna	Makrellfamilien
Gilid-A at gilid-B	A- og B-side
Lalawigan ng Cuando Cubango	Cuando Cubango
Jordin Sparks	Jordin Sparks
Mito ng paglikha	Skapelsesmyte
Carl Czerny	Carl Czerny
Fidel V. Ramos	Fidel V. Ramos
Dean Martin	Dean Martin
Lycopodiophyta	Kråkefotplanter
Iguana iguana	Grønn iguan
Lalawigan ng Batna	Batna (provins)
Lalawigan ng Béchar	Béchar (provins)
Olimpikong Himno	Olympiahymnen
Lalaking Vitruvio	Den vitruviske mann
Lucas Grabeel	Lucas Grabeel
Bug	Bug
Sulat sa Bagong Tipan	Epistel
Kevin Federline	Kevin Federline
Pedolohiya (aral sa lupa)	Pedologi
Henry Morgan	Henry Morgan
Jerry Seinfeld	Jerry Seinfeld
Levi	Levi
Bundok Helicon	Helikon
Carrie Underwood	Carrie Underwood
Frederick Douglass	Frederick Douglass
Dragong Intsik	Kinesisk drage
Kapuluang Spratly	Spratlyøyene
Pagkakabuhol na quantum	Kvantesammenfiltring
Lancelot	Lancelot
Theodore Bikel	Theodore Bikel
Binga	Perlemor
Augur	Augur
Harana	Serenade
Defense of the Ancients	Defense of the Ancients
Madikit na plaster	Plaster
S/2003 J 19	S/2003 J 19
Xunzi	Xun Zi
Can Tho	Can Tho
S/2003 J 16	S/2003 J 16
Expansion card	Utvidelseskort
Fruits Basket	Fruits Basket
Steve Carell	Steve Carell
Lapu-Lapu	Lapu-Lapu
Pluwidodinamika	Fluiddynamikk
Pambansang Libingan ng Arlington	Æresgravlunden i Arlington
Ngo Bao Chau	Ngô Bảo Châu
Nevi’im	Nebiim
Altopascio	Altopascio
Kislev	Kislév
Bagni di Lucca	Bagni di Lucca
Kutsarita	Teskje (mål)
Samurai X	Rurouni Kenshin
Sharazad	Sjeherasad
Barga	Barga
Borgo a Mozzano	Borgo a Mozzano
Roy Scheider	Roy Scheider
Mangkokokak	Ørnefisker
Stoma	Spalteåpning
Kongresong Nepali	Nepals Kongressparti
S/2003 J 15	S/2003 J 15
Kapalaran	Skjebne
Lalawigan ng Namibe	Namibe (provins)
Lalawigan ng Cuanza Norte	Cuanza Norte
Cúcuta	Cúcuta
Camaiore	Camaiore
Camporgiano	Camporgiano
Palarong Paralimpiko sa Tag-init 2008	Paralympiske sommerleker 2008
Samuel Barber	Samuel Barber
Capannori	Capannori
Careggine	Careggine
Castelnuovo di Garfagnana	Castelnuovo di Garfagnana
Kris Allen	Kris Allen
Sean Kingston	Sean Kingston
`Abdul-Bahá	`Abdu'l-Bahá
Castiglione di Garfagnana	Castiglione di Garfagnana
Lalawigan ng Uíge	Uíge (provins)
Coreglia Antelminelli	Coreglia Antelminelli
Lalawigan ng Cunene	Cunene (provins)
United Nations Convention on the Law of the Sea	Havrettskonvensjonen
Lalawigan ng Cuanza Sul	Cuanza Sul
Fabbriche di Vallico	Fabbriche di Vallico
Jane Russell	Jane Russell
Unification Church	Den forente familie
United States Agency for International Development	U.S. Agency for International Development
Orakulo	Orakel
Forte dei Marmi	Forte dei Marmi
Pete Postlethwaite	Pete Postlethwaite
Tammuz (buwang Hebreo)	Tammuz
Kenny Rogers	Kenny Rogers
Elul	Elúl
Konsehong pangkooperasyon para sa mga golpong estadong arabo	Golfrådet
Tevet	Tebét
Mga Madilim na Panahon	De mørke århundrer
Sky News	Sky News
Ota, Tokyo	Ota (Tokyo)
Jimmie Johnson	Jimmie Johnson
The Suite Life of Zack & Cody	Zack og Codys søte hotelliv
Camp Rock	Camp Rock
Fosciandora	Fosciandora
Capadocia	Kappadokia
Gallicano	Gallicano (Toscana)
Luwalhati sa Ama	Ære være
Giuncugnano	Giuncugnano
Estadong pulis	Politistat
Aum Shinrikyo	Aum Shinrikyō
Sin (mitolohiya)	Nanna-Suen
Massarosa	Massarosa
Minucciano	Minucciano
Molazzana	Molazzana
Dianne Wiest	Dianne Wiest
Pagsusuri	Analyse
Montecarlo, Italy	Montecarlo
Euric	Eurik
Volta	Volta
Shevat	Sjebát
Chester W. Nimitz	Chester Nimitz
Mudanjiang	Mudanjiang (Heilongjiang)
Pescaglia	Pescaglia
Pagdapa (laro)	Planking
Lipisano	Lipizzaner
American Dragon: Jake Long	Den amerikanske dragen: Jake Long
Phineas and Ferb	Phineas og Ferb
Tai'an	Tai'an (Shandong)
Weifang	Weifang
ESPN	ESPN
Tishre	Tisjré
Carole King	Carole King
Henry IV	Henrik IV
Josh Groban	Josh Groban
AA	AA
SB	SB
Ram	Ram
Ali (paglilinaw)	Ali
BB	BB
En	EN
Dali (haba)	Tomme (mål)
ATR 42	ATR 42
Alanine	Alanin
BP	BP (andre betydninger)
Jay Leno	Jay Leno
Sago	Sago
Lalawigan ng Huambo	Huambo (provins)
L'Arc-en-Ciel	L'Arc~en~Ciel
Piazza al Serchio	Piazza al Serchio
Estado ng Palestina	Palestina (stat)
Ehersisyong pangkatawan	Fysisk aktivitet
Lalawigan ng Malanje	Malanje (provins)
Lactose intolerance	Laktoseintoleranse
Rick Astley	Rick Astley
UP	UP
Pawikan	Havskilpadder
Pietrasanta	Pietrasanta
Pieve Fosciana	Pieve Fosciana
Melquisedec	Melkisedek
America Ferrera	America Ferrera
Porcari	Porcari
Misyonaryo	Misjonær
Chiaroscuro	Chiaroscuro
Albert Finney	Albert Finney
Ecchi	Ecchi
Posisyong misyonero	Misjonærstilling
Naucalpan	Naucalpan
Hinohara, Tokyo	Hinohara
New York Jets	New York Jets
Shaman King	Shaman King
René Laennec	René Laënnec
San Romano in Garfagnana	San Romano in Garfagnana
Lalawigan ng Lunda Sul	Lunda Sul
Anghelika (yerba)	Kvanner
Cortes Generales	Spanias parlament
Magnetikong monopolo	Magnetisk monopol
Samar (pulo)	Samar (øy)
ATR 72	ATR 72
Pambansang koponan ng futbol ng Pilipinas	Filippinenes herrelandslag i fotball
Emma Bunton	Emma Bunton
Mga misteryong Mitraiko	Mithras-kulten
Rhea Silvia	Rea Silvia
Rumiko Takahashi	Rumiko Takahashi
Zonguldak Province	Zonguldak (provins)
Weekly Shōnen Jump	Weekly Shonen Jump
Anaïs Nin	Anaïs Nin
Ikatlong Dinastiya ng Ehipto	3. egyptiske dynasti
Kuching	Kuching
Taliptip	Rankeføttinger
Queue (agham pangkompyuter)	Kø (datastruktur)
Habeas corpus	Habeas corpus
Sitosol	Cytosol
Heruli	Herulere
Pagbubuno sa Palarong Olimpiko sa Tag-init 2008	Bryting under Sommer-OL 2008
Artipakto	Artefakt
Kromosomang 17 (tao)	Kromosom 17
Ron Perlman	Ron Perlman
Surah Ta Ha	Ta-Ha
Age of Empires	Age of Empires (videospill)
521 BC	521 f.Kr.
Esau	Esau
Panglagalag ng Misyong Panggagalugad sa Marte	Mars Exploration Rover
Ray Romano	Ray Romano
Aklat ni Enoch	Enoks bok
Orihinal na bidyo ng animasyon	Original Video Animation
Laura Dern	Laura Dern
Boksing sa Palarong Olimpiko sa Tag-init 2008	Boksing under Sommer-OL 2008
Polong pantubig sa Palarong Olimpiko sa Tag-init 2008	Vannpolo under Sommer-OL 2008
Tapas	Tapas
Tristan da Cunha	Tristan da Cunha
Jackie Robinson	Jackie Robinson
Xalapa	Xalapa
28 Days Later	28 dager senere
28 Weeks Later	28 uker senere
Kampuhang-Haki sa Palarong Olimpiko sa Tag-init 2008	Landhockey under Sommer-OL 2008
Seravezza	Seravezza
Theodora (paglilinaw)	Teodora
Stazzema	Stazzema
Anggun	Anggun
Vagli Sotto	Vagli Sotto
Spirochaete	Spiroketer
Vergemoli	Vergemoli
Batman Forever	Batman Forever
Viareggio	Viareggio
Villa Basilica	Villa Basilica
Lalawigan ng Mostaganem	Mostaganem (provins)
Gilbert Gottfried	Gilbert Gottfried
San Juan Nepomuceno	Jan av Nepomuk
Villa Collemandina	Villa Collemandina
Impeksiyon sa daanan ng ihi	Urinveisinfeksjon
Tratado ng Pirineos	Pyreneene-traktaten
823 Sisigambis	823 Sisigambis
Ghosts of Girlfriends Past	Ghosts of Girlfriends Past
Iskalang Kinsey	Kinsey-skalaen
Asus Eee PC	ASUS Eee PC
Tanggunggong	Sparegris
Kathleen Turner	Kathleen Turner
Benigno Aquino, Jr.	Benigno S. Aquino
Eartha Kitt	Eartha Kitt
Antiochus II Theos	Antiokos II Theos
Aklatang Nag Hammadi	Nag Hammadi-skriftene
Sean Hayes	Sean Hayes
Pagong (Testudines)	Skilpadder
Kawalan ng estado	Statsløshet
Ian Holm	Ian Holm
Peritonitis	Bukhinnebetennelse
John C. Reilly	John C. Reilly
Stanley Tucci	Stanley Tucci
Litid ni Aquiles	Akillessene
Mapag-ipong anarkismo	Anarkokollektivisme
Fauno (anito)	Faun
Laura Linney	Laura Linney
Final Fantasy X	Final Fantasy X
Manuel Roxas	Manuel A. Roxas
Pamamana sa Palarong Olimpiko sa Tag-init 2008	Bueskyting under Sommer-OL 2008
Curfew	Portforbud
Elastisidad (ekonomika)	Priselastisitet
