አፍሪቃ	Afrika
ቤንጎ (ክልል)	Bengo
እርካብ	Stigbøyle (rideutstyr)
የአፍሪቃ አንድነት ድርጅት	Organisasjonen for afrikansk enhet
ዕዝራ	Esra
መላሽ አስረካቢ	Invers funksjon
ሬሞን ፑዋንካሬ	Raymond Poincaré
ሴይንት ህሊና፣ አሰንሽንና ትሪስተን ደ ኩና	St. Helena, Ascension og Tristan da Cunha
ብዕር	Fyllepenn
ሌምኖስ	Limnos
መንግስቱ ኃይለ ማርያም	Mengistu Haile Mariam
ነሰብር	Nesebâr
ድሬዳዋ	Dire Dawa
ስቲቨን ፒየናር	Steven Pienaar
ዳንኤል አራፕ ሞይ	Daniel arap Moi
አፋር (ክልል)	Afar (region)
ቀይ ሽንኩርት	Sjalottløk
የብርሃን ዋለታ	Polarisering (elektromagnetisme)
የኢትዮጵያ ብሄራዊ አርማ	Etiopias riksvåpen
ደብረ ታቦር (እስራኤል)	Tabor
ረኒር	Mount Rainier
ማርቲን ካሴሬስ	Martín Cáceres
ሻጭ	Salg
ሣራ	Sara
ዧንሡ	Zhuanxu
የሞንቲ ሖል ዕድል ጥያቄ	Monty Hall-problemet
ታላቁ ሳርጎን	Sargon av Akkad
ሞይስያ	Moesia
ካራን	Harran (Mesopotamia)
የመጻሕፍት ቤትና የመረጃ ጥናት	Bibliotek- og informasjonsvitenskap
ላፕላስ ሽግግር	Laplacetransformasjon
የዞራስተር ፍካሬ	Also sprach Zarathustra
ትግራይ ክልል	Tigray (region)
አሹር (ከተማ)	Assur (by)
ደብረ ታቦር (ዓመት በዓል)	Kristi forklaring
ታላቁ ቲግራኔስ	Tigranes I av Armenia
ናምሩድ	Nimrod
የጣልያን እግር ኳስ ፌዴሬሽን	Federazione Italiana Giuoco Calcio
ኦሮሚያ ክልል	Oromia
ደስና ወንዝ	Desna
ሶማሌ ክልል	Somali (region)
ቤተ እስራኤል	Beta Israel
አማራ (ክልል)	Amhara (region)
የአፍሪካ ፈንግል	Sovesyke
ሳሞትራቄ	Samothraki
ደቡብ ብሔሮች ብሔረሰቦችና ሕዝቦች ክልል	Region for sørlige nasjoner, nasjonaliteter og folk
ሚሎ	Millau
ላንግረ	Langres
አሞራውያን	Amoritter
ፈርናንዶ ሙስሌራ	Fernando Muslera
ብርጕድ	Kassiakanel
ጨለማ	Mørke
ከነዓን (የካም ልጅ)	Kanaan (bibelsk person)
ቀጤ ነክ	Vinkelrett
ታምራት ላይኔ	Tamirat Layne
ሲ.ኤፍ.አር. ክሉዥ	CFR Cluj
የኢትዮጵያ ብር	Etiopisk birr
ኡጉይያ	Mauritansk ouguiya
ከፍታ (ቶፖግራፊ)	Topp (topografi)
ላጋሽ	Lagasj
ኮሎ-ኮሎ	Colo-Colo
መንግሥተ ኢትዮጵያ	Keiserriket Etiopia
ላሊበላ	Lalibela
የእስፓንያ የዘውድ እግር ኳስ ፌዴሬሽን	Real Federación Española de Fútbol
ቤንሻንጉል ጉሙዝ ክልል	Benishangul-Gumuz
ጋምቤላ ሕዝቦች ክልል	Gambela (region)
ቺቸስተር	Chichester
ጫት	Khat
ኩዋውቴሞክ ብላንኮ	Cuauhtémoc Blanco
ሲፊዌ ሻባላላ	Siphiwe Tshabalala
የአውስትራልያ ከተሞች ዝርዝር	Liste over byer i Australia
ሎቲ	Lesothisk loti
2 ሳርጎን	Sargon II
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ጥሎ ማለፍ	VM i fotball 2010 – Sluttspill
ካይፈንግ	Kaifeng
ቲፊናቅ	Tifinagh
ኩንግ-ፉ	Kung fu
ዎልተር ጋርጋኖ	Walter Gargano
ካርሎስ ሳልሲዶ	Carlos Salcido
ቪ ኤች ዲ ኤል	VHDL
ምያው ብሔር	Miao
ኤሪዱ	Eridu
ሚልተን ኦቦቴ	Milton Obote
3 ቴልጌልቴልፌልሶር	Tiglat-Pileser III
ክልዩቼቭስካያ ሶፕካ	Kljutsjevskaja Sopka
ጩፉ	Qufu
ጣኔዎስ	Tanis
ቸልምስፎርድ	Chelmsford (England)
አፋር (ብሔር)	Afarer
ሳሮኒክ ወሽመት	Saroniabukta
ልዩ ትምህርት	Spesialpedagogikk
«የ1812 መቅድም»	1812-ouverturen
ቤንጉዌላ (ክልል)	Benguela (provins)
ባል	Ektemann
አሚልካር ካብራል	Amílcar Cabral
ሳሞጊትኛ	Samogitisk
ፒኮ ቦሊቫር	Pico Bolívar
ካትሌጎ ምፌላ	Katlego Mphela
ማክሲሚሊያኖ ፔሬራ	Maxi Pereira
ቦንጋኒ ኩማሎ	Bongani Khumalo
ቲሚሽ ወንዝ	Timiș (elv)
አልቫሮ ፔሬራ	Álvaro Pereira
ዲዬጎ ጎዲን	Diego Godín
ክለብ አትሌቲኮ ኢንዲፔንዲየንቴ	Club Atlético Independiente
ኩዋንዶ ኩባንጎ	Cuando Cubango
የኢትዮጵያ ዘመን አቆጣጠር	Etiopisk kalender
ካጊሾ ዲክጋኮይ	Kagisho Dikgacoi
በርናርድ ፓርከር	Bernard Parker
ፍራንሲስኮ ሀቪየር ሮድሪጌዝ	Francisco Javier Rodríguez
ሉግ	Lugh
ሳዲ ካርኖ	Marie François Sadi Carnot
ክሪስቲነሃምን	Kristinehamn
ኮኒ ፍራንሲስ	Connie Francis
ኢቱሜሌንግ ኩኔ	Itumeleng Khune
የአሦር ነገሥታት ዝርዝር	Konger av Assyria
ሳን ሎሬንዞ ዴ አልማግሮ	Club Atlético San Lorenzo de Almagro
ጀይ ለኖ	Jay Leno
ጎንደር ከተማ	Gonder
የዕውነታ ሠንጠረዥ	Sannhetstabell
መልከ ጼዴቅ	Melkisedek
የኢትዮጵያና የጅቡቲ የምድር ባቡር ድርጅት	Jernbane i Etiopia
አሪስ የእግር ኳስ ክለብ (ቴሳሎኒኪ)	Aris Thessaloniki
አርጀንቲኖስ ጁኒየርስ	Argentinos Juniors
ፖል አንደርሰን	Poul Anderson
ተረችነት	Falsifikasjon
መጽሐፈ ሄኖክ	Enoks bok
ቢልሃርዝያ	Bilharzia
አንጉን	Anggun
ጃደን ስሚዝ	Jaden Smith
ግሬሚዮ ፉት-ቦል ፖርቶ አሌግረንሴ	Grêmio Foot-Ball Porto Alegrense
ኮርትኒ ላቭ	Courtney Love
ታሪፋ	Tarifa
የግብጽ ኖሞች	Nome (Egypt)
ቤይታር ጀሩሳሌም የእግር ኳስ ክለብ	Beitar Jerusalem
ሳርጎን	Sargon
ጢያ	Tiya
የቡልጋሪያ ሰንደቅ ዓላማ	Bulgarias flagg
አተሚክ ሰዓት	Atomur
ካም	Kam (bibelsk person)
መጽሐፈ ዕዝራ ሱቱኤል	Fjerde Esra
ሊቨርፑል	Liverpool (andre betydninger)
ሀዲስ	Hadith
አላህ	Allah
መልአክ	Engel
ቬርኖን፣ ዑር	Vernon (Eure)
ፉሢ	Fuxi
ጤትፎርድ	Thetford
ፒኮ ደ ኦሪዛባ	Pico de Orizaba
መና	Manna
ሶማሌ (ብሔር)	Somaliere
የኩሽ መንግሥት	Kongedømmet Kusj
ኩሜ (ጣልያን)	Kumae
ላርሳ	Larsa
ዳግማዊ ምኒልክ	Menelik II av Etiopia
የፈረንሳይ እግር ኳስ ፌዴሬሽን	Fédération Française de Football
ድጂታል ክፍተት	Digitale skiller
የወርቃማ ጎል	Golden goal og silver goal
የብራዚል እግር ኳስ ኮንፌዴሬሽን	Brasils fotballforbund
ማሪ	Mari (oldtidsby)
አንድምታ	Eksegese
የኢትዮጵያ አየር መንገድ	Ethiopian Airlines
ድንቅ ነሽ	Lucy (Australopithecus)
ሄራክሌውፖሊስ	Herakleopolis Magna
አልቫሮ ፈርናንዴዝ	Álvaro Fernández
ኤበርስበርግ	Ebersberg
የዓለም አቀፍ እግር ኳስ ማኅበር	FIFA
1 ሻምሺ-አዳድ	Sjamsi-Adad I
አዮሊስ	Aeolis
አጋዘን	Fjellnyala
ሰለሞናዊው ሥርወ መንግሥት	Det salomonske dynasti
ቬልተንቡርግ ገዳም	Weltenburg
ዲዬጎ ፎርላን	Diego Forlán
ደር	Der
ዓፄ ቴዎድሮስ	Tewodros II av Etiopia
ብሮክን ሂል (ከተማ)	Broken Hill (New South Wales)
ሻርል ለ ብረን	Charles Le Brun
አንታዮስ	Antaios
አሰልበርህት	Æthelbert av Kent
አሌክሳንድረ ሚየራን	Alexandre Millerand
ራንጎ (ፊልም)	Rango
ራስ ዳሸን	Ras Dashen
ኩርባ	Stigningstall
ምጽዋ	Massawa
የኅሊና ነፃነት	Tankefrihet
ነቀን	Nekhen
ማኑስ	Mannus
ማውሪሺዮ ቪክቶሪኖ	Mauricio Victorino
ያዕቆብ	Jakob (stamfar)
ኦስካር ፔሬዝ ሮሃስ	Óscar Pérez Rojas
ጋስቶን ዱሜርግ	Gaston Doumergue
አሌክስ ሄሊይ	Alex Haley
ፌሊክስ ፎር	Félix Faure
ዡል ግሬቪ	Jules Grévy
2 ሓኖ	Hanno sjøfareren
አርማን ፋሊዬር	Armand Fallières
ኡር-ናሙ	Ur-Nammu
ናራም-ሲን (አካድ)	Naram-Sin
ዊሎው ስሚዝ	Willow Smith
ሲልቪያ ፓንክኸርስት	Sylvia Pankhurst
ጣይቱ ብጡል	Taytu Betul
ካቲ ራይክስ	Kathy Reichs
አማ አታ አዪዶ	Ama Ata Aidoo
ላውሬል ሃሚልተን	Laurell K. Hamilton
ጃኒኮሎ	Janiculum
ሺካጎ ፋየር እግር ኳስ ክለብ	Chicago Fire
የፖርቱጋል እግር ኳስ ፌዴሬሽን	Federação Portuguesa de Futebol
ዲዬጎ ፔሬዝ	Diego Pérez
ጌራርዶ ቶራዶ	Gerardo Torrado
ሰባስቲያን ኤጉሬን	Sebastián Eguren
ኒኮላስ ሎዴሮ	Nicolás Lodeiro
ፖል ዴሻኔል	Paul Deschanel
ሲቦኒሶ ጋክሳ	Siboniso Gaxa
ጉዴአ	Gudea
ሰባስቲያን ኮአቴስ	Sebastián Coates
ሸንኖንግ	Shennong
ሹን	Keiser Shun
ሪሙሽ	Rimush
ሙሳ ዳዲ ካማራ	Moussa Dadis Camara
ክርስቲያን ሮድሪጌዝ	Cristian Rodríguez
ኢግናሲዮ ማሪያ ጎንዛሌዝ	Ignacio González
ዣን ካዚሚር-ፔሪዬ	Jean Casimir-Périer
ዮሐንስ ፬ኛ	Yohannes IV av Etiopia
ብሩስ ጎልዲንግ	Bruce Golding
ሪካርዶ ኦሶሪዮ	Ricardo Osorio
2 ዩባ	Juba II
ኤጊዲዮ አሪቫሎ	Egidio Arévalo Ríos
ጋን ዪንግ	Gan Ying
ሰባስቲያን ፈርናንዴዝ	Sebastián Fernández
ሴፖ ማሲሌላ	Tsepo Masilela
አንድሬስ ስኮቲ	Andrés Scotti
ፖል ኒኮላስ አጊላር	Paul Aguilar
ኡሩካጊና	Uruinimgina
ኤፍሬይን ሁዋሬዝ	Efraín Juárez
ቴኮ ሞዲሴ	Teko Modise
ሹልጊ	Shulgi
ሉጋል-ዛገ-ሲ	Lugalzagezi
አበበ አረጋይ	Abebe Aregai
የኢትዮጵያ ሶማሊያ ጦርነት	Ogaden-krigen
ሮስ ማክዶናልድ	Ross Macdonald
አቤል ሄርናንዴዝ	Abel Hernández
ኦሮሞ	Oromoere
5ኛው አብጋር	Abgar
ተወለደ ብርሃን ገብረ እግዚአብሔር	Tewolde Berhan Gebre Egziabher
ምጊሞ	MGIMO
ቁርቁራ	Indiajujube
ማርቲን ሲልቫ	Martín Silva
መቀሌ	Mekele
ዠንጊሽ ቾኩሱ	Pobeda (fjell)
ሚስኪቶ	Miskito-folket
ሬኒልዌ ሌትሾሎኒያኔ	Reneilwe Letsholonyane
ግራኝ አህመድ	Ahmad ibn Ibrihim al-Ghazi
ሉካስ ትዋላ	Lucas Thwala
አቡጊዳ	Abugida
ፌርፋክስ ካውንቲ	Fairfax County
ኋን ጊሌርሞ ካስቲዮ	Juan Guillermo Castillo
አዳማ	Nazret
አሌክሳንድር ሄሊዮስ	Aleksander Helios
ኤንመርካር	Enmerkar
ኤአናቱም	Eannatum
አዲስ ዘመን (ጋዜጣ)	Addis Zemen
ነጋሶ ጊዳዳ	Negasso Gidada
ሹ-ሲን	Shu-sin
ቀዳማዊ ምኒልክ	Menelik I av Etiopia
ሲክዮን	Sikyon
ቢታንያ	Bitynia
ወደፊት ገስግሺ ውድ እናት ኢትዮጵያ	Whedefit Gesgeshi Woude Henate Ethiopia
ዲዬጎ ሉጋኖ	Diego Lugano
ኤሽኑና	Eshnunna
ማሳጌታያውያን	Massagetaene
እያሱ ፭ኛ	Iyasu V av Etiopia
ዒዛና	Ezana
ኃይለማሪያም ደሳለኝ	Hailemariam Desalegn
የቤልጅግ የዘውድ እግር ኳስ ማህበር	Koninklijke Belgische Voetbalbond
ጌሾ	Rhamnus prinoides
ቁንጫ	Lopper
ሻንግጭዩ	Shangqiu
እሽመ-ዳጋን (ኢሲን)	Ishme-Dagan
ጋምላ ኡፕሳላ	Gamle Uppsala
ዳግዳ	Dagda
ጋስቶን ራሚሬዝ	Gastón Ramírez
የስዊድን እግር ኳስ ማህበር	Sveriges fotballforbund
አርፋክስድ	Arpaksjad
ጆን ግሪንሊፍ ዊቲየር	John Greenleaf Whittier
ክለብ አሜሪካ	Club América
ፋሲል ግቢ	Fasil Ghebbi
ባሕር-ዳር	Bahir Dar
ደራርቱ ቱሉ	Derartu Tulu
አስቴር አወቀ	Aster Aweke
ገብረ መስቀል ላሊበላ	Gebre Mesqel Lalibela
የስዊዘርላንድ እግር ኳስ ማህበር	Schweizerischer Fussballverband
«የተከሠተው ዕድል»	Manifest Destiny
የኢትዮጵያ ቋንቋዎች	Språk i Etiopia
ታን ሶን ናት ዓለም አቀፍ አውሮፕላን ማረፊያ	Tan Son Nhat internasjonale lufthavn
ኤድዊን ቫን ደር ሳር	Edwin van der Sar
ደራሲ	Forfatter
ፓሪስ ሴንት-ጀርሜይን የእግር ኳስ ክለብ	Paris Saint-Germain FC
ሜሉሓ	Meluhha
አላማ ኢቅባል	Muhammad Iqbal
የሞዛምቢክ ሰንደቅ ዓላማ	Mosambiks flagg
ሬማገን	Remagen
ማርሐሺ	Marhashi
ኬልሃይም	Kelheim
ጨረቃ ላይ መውጣት	Månelanding
የኮሪያ እግር ኳስ ማህበር	Sør-Koreas fotballforbund
ሃማሮዕ	Hammarö kommune
ኢሲን	Isin
ዔቦር	Eber
የላይቤሪያ ፕሬዝዳንት	Liste over Liberias presidenter
ድልማጥያ	Dalmatia
በእንግሊዝ የሚገኙ የእግር ኳስ ሜዳዎች ዝርዝር	Fotballstadioner i England
ካነሽ	Kanesj
ሮድሪጎ ሙኞዝ	Rodrigo Muñoz
ጉታውያን	Guteere
ዳንጉን ዋንገም	Dangun Wanggeom
ጆን ዲ ማክዶናልድ	John D. MacDonald
ጂዮቫኒ ዶስ ሳንቶስ	Giovani dos Santos
የፍርድ ቀን	Dommedag (Michelangelo)
አንሻን	Anshan (Persia)
ኖይማገን-ድሮን	Neumagen-Dhron
ፒኮ ክሪስቶባል ኮሎን	Pico Cristóbal Colón
የጃፓን እግር ኳስ ማህበር	Nippon Sakkā Kyōkai
ጠጅ	Tej
ዳኑቢዮ የእግር ኳስ ክለብ	Danubio FC
ታራ	Tarah
የቺሌ እግር ኳስ ፌዴሬሽን	Chiles fotballforbund
ኒስ-ስታንግ	Nidstang
አርሚዳል	Armidale (New South Wales)
ኬሬታሮ እግር ኳስ ክለብ	Querétaro FC
ልድያ	Lydia
ኪልቅያ	Kilikia
የኡዝቤኪስታን እግር ኳስ ፌዴሬሽን	Oʻzbekiston Futbol Federatsiyasi
የኪርጊዝ ሪፐብሊክ እግር ኳስ ፌዴሬሽን	Kirgisistans fotballforbund
ሚስያ	Mysia
ቀበቶ (ማሽን)	Drivreim
አራታ	Aratta
አርባ ምንጭ	Arba Minch
ዳ ዩ	Yu (konge)
ጉሬዛ	Guerezacolobus
ቬቱሎኒያ	Vetulonia
ተርቃ	Terqa
የሀረም ጽሕፈቶች	Pyramidetekstene
ፑዌብላ እግር ኳስ ክለብ	Puebla FC
ኮፕዮር ወንዝ	Khopjor
የአባይ ሙላቶች	Nilens katarakter
ማሲንቆ	Masinko
የሲቢሊን መጻሕፍት	De sibyllinske bøkene
ዊንድሁክ ሆዜ ኩታኮ ዓለምአቀፍ አውሮፕላን ማረፊያ	Windhoek Hosea Kutako internasjonale lufthavn
ለዝ-አን-ኤኖ	Leuze-en-Hainaut
የጎባጣ ርዝመት	Buelengde
ይስሐቅ	Isak
አርቃ	Arqa
ሐቡር ወንዝ	Khabur
የኢትዮጵያ ወረዳዎች	Woreda
ክሪስታል ራዲዮ	Krystallmottaker
የኢትዮጵያ አየር መንገድ በረራ 409	Ethiopian Airlines Flight 409
ማሪያ ዛል	Maria Saal
ባተርስት (ከተማ)	Bathurst
የኡር-ናሙ ሕግጋት	Ur-Nammus lover
ዱቦ (ከተማ)	Dubbo (New South Wales)
ዲ ኩ	Keiser Ku
የኡራጓይ እግር ኳስ ማህበር	Uruguays fotballforbund
ኮራጅ	Pantograf (tegnemaskin)
ርግ ቬዳ	Rigveda
የሀንጋሪ እግር ኳስ ፌዴሬሽን	Magyar Labdarúgó Szövetség
ኡኒቨርሲዳድ ዴ ቺሌ ክለብ	Universidad de Chile
የሲቢሊን ራዕዮች	Sibyllens orakler
ኡማ	Umma (Mesopotamia)
አፅትላን	Aztlán
ድልሙን	Dilmun
ሉጋልባንዳ	Lugalbanda
ጅጅጋ	Jijiga
ማጫ	Brudepris
ሲ.ኤፍ. ሞንተሬይ	CF Monterrey
ዳይሬክት ዴቢት	AvtaleGiro
የሆንዱራስ ራስ ገዥ ብሔራዊ እግር ኳስ ፌዴሬሽን	Federación Nacional Autónoma de Fútbol de Honduras
ኦልድ ሳሩም	Old Sarum
አዋሽ ወንዝ	Awash
ሐይክ	Haik
የአዋሽ በሔራዊ ፓርክ	Awash nasjonalpark
በገና	Begena
ታሁሙልኮ	Tajumulco
ሜኖንጉዌ	Menongue
ያው	Keiser Yao
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ቡድኖች	Troppene til VM i fotball 2010
ደርግ	Derg
የኢትዮጵያ ነገሥታት	Liste over Etiopias statsoverhoder
የኮሎምቢያ እግር ኳስ ፌዴሬሽን	Colombias fotballforbund
የደቡብ አፍሪካ እግር ኳስ ማህበር	South African Football Association
ኒው ዚላንድ እግር ኳስ	New Zealand Football
ጤፍ	Teff
መጽሐፈ ኩፋሌ	Boken om Jubelårene
ጉራጌ	Guragie
ክሩዝ አዙል	Cruz Azul
እስኩቴስ	Skytia
ያሲዩስ ያኒጌና	Iasion
ቲግሬስ ዴ ላ ዩ.ኤ.ኤን.ኤል.	Tigres de la UANL
ሻንዶንግ ልሳነ ምድር	Shandonghalvøya
የገንዘብ አይነቶች	Liste over lands valuta
ዘመናዊ ፍልስፍና	Moderne filosofi
የኮስታ ሪካ እግር ኳስ ፌዴሬሽን	Federación Costarricense de Fútbol
ጥቁር አባይ	Den blå Nil
መነን አስፋው	Menen Asfaw
እርዳታ:ይዞታ	Hjelp:Portal
የቱኒዚያ እግር ኳስ ፌዴሬሽን	Fédération Tunisienne de Football
የካሜሩን እግር ኳስ ፌዴሬሽን	Fédération Camerounaise de Football
ካሌብ	Kaleb (sønn av Jefunne)
እንጀራ	Injera
ፊር ቦልግ	Fir Bolg
የእስክንድርያ ቤተክርስቲያን ፓትርያርኮች	Liste over koptisk-ortodokse patriarker av Alexandria
የኢትዮጵያ ሕዝባዊ ዲሞክራሲያዊ ሪፐብሊክ	Den demokratiske folkerepublikken Etiopia
ወላይታ	Welaita
ሸዋ	Shewa
ሴት	Seth
ላፈርቲ	R. A. Lafferty
መሃመድ አማን	Mohammed Aman
የደም ቧንቧ	Blodåre
ፈረንሳዊ ሠዓሊ	Liste over franske malere
ኤስቱዲያንቴስ ቴኮስ	Estudiantes Tecos
ቲቡሮኔስ ሮሆስ ዴ ቬራክሩዝ	Tiburones Rojos de Veracruz
ቭራሆቪቸ	Vrahovice
ሰናፌ	Senafe
ኪል	Kil (Värmland)
ሺንዠንግ	Xinzheng
የካናዳ እግር ኳስ ማህበር	Canadian Soccer Association
ሐረሪ ሕዝብ ክልል	Harar (region)
የኢራን እስላማዊ ሪፐብሊክ እግር ኳስ ፌዴሬሽን	Irans fotballforbund
ፐንቻክ ጃያ	Puncak Jaya
ዳንኤል ሃንድለር	Daniel Handler
የምዕራብ ንጉሥ እናት	Xi Wangmu
ኡር-ናንሼ	Ur-Nanshe
ሊሙ (የአሦር ማዕረግ)	Limmu
ኩሽ	Kusj
ሲማሮን ወንዝ	Cimarron (elv)
ክለብ ሳንድዊች	Club sandwich
ሳን ሉዊስ የእግር ኳስ ክለብ	San Luis FC
ክለብ ቲኋና	Club Tijuana
ሊቨርፑል የእግር ኳስ ክለብ	Liverpool FC
ኩሽ (የካም ልጅ)	Kusj (bibelsk person)
የኢትዮጵያ ሕዝቦች አብዮታዊ ዲሞክራሲያዊ ግንባር	Det etiopiske folks revolusjonære demokratiske front
ቶሪ ደሴት	Tory Island
ቺ ዮው	Chi You
ኒኑስ	Ninos
ጢኒስ	Thinis
አራም (ጥንታዊ አገር)	Aram (bibelsk region)
የሜክሲኮ እግር ኳስ ፌዴሬሽን	Federación Mexicana de Fútbol
ፎሞራውያን	Fomoire
ናኮር	Nakor
ሴሮሕ	Serug
ማርሲ	Marserne (Tyskland)
ውክፔዲያ:ኤምባሲ	Wikipedia:Ambassade
የካልኩለስ መሰረታዊ እርግጥ	Analysens fundamentalteorem
ሸሆኔ	Hovdyr
ፖል ካጋሜ	Paul Kagame
ኒሳ (አፈ ታሪክ)	Nysa (mytologi)
አዲስ አበባ ዩኒቨርስቲ	Universitetet i Addis Abeba
ዶራዶስ ዴ ሲናሎአ	Dorados de Sinaloa
ፍትሐ ነገሥት	Fetha Negest
ሊቡርኒያ	Liburnia
ጉንጉኑም	Gungunum
ክለብ ኔካክሳ	Club Necaxa
የኮምፒዩተር አውታር	Datanett
ዶሮ ወጥ	Wat
የጂኦሜትሪክ ዝርዝር	Geometrisk rekke
አቢሜሌክ	Abimelek
አልቫሮ ራፋኤል ጎንዛሌዝ	Álvaro Rafael González
ጋውት	Gaute
ቱዊስኮን	Tuisto
መደብ:ጀርመን	Kategori:Tyskland
መደብ:ጣልያን	Kategori:Italia
መደብ:የአሜሪካ ተባባሪ ክፍላገሮች	Kategori:USA
መደብ:ሩስያ	Kategori:Russland
መደብ:አውስትራልያ	Kategori:Australia
መደብ:ሜክሲኮ	Kategori:Mexico
መደብ:ሕንድ	Kategori:India
መደብ:እስራኤል	Kategori:Israel
መደብ:ደቡባዊ አፍሪቃ	Kategori:Sør-Afrika
መደብ:ግብፅ	Kategori:Egypt
መደብ:አርጀንቲና	Kategori:Argentina
ሉሉቢ	Lullubi
ሌዙ	Leizu
መደብ:አልጄሪያ	Kategori:Algerie
መደብ:ኦስትሪያ	Kategori:Østerrike
መደብ:ኢትዮጵያ	Kategori:Etiopia
መደብ:ሆላንድ	Kategori:Nederland
መደብ:ናይጄሪያ	Kategori:Nigeria
መደብ:ፖላንድ	Kategori:Polen
መደብ:ፖርቱጋል	Kategori:Portugal
መደብ:ቬትናም	Kategori:Vietnam
መደብ:አዕዋፍ	Kategori:Fugler
መደብ:አትክልት	Kategori:Planter
መደብ:ሥነ ሕይወት	Kategori:Biologi
መደብ:የጥንተ ንጥር ጥናት	Kategori:Kjemi
መደብ:ታሪክ	Kategori:Historie
መደብ:መልክዐ ምድር	Kategori:Geografi
መደብ:ሃይማኖት	Kategori:Religion
መደብ:ስፖርት	Kategori:Sport
መደብ:ሳይንስ	Kategori:Vitenskap
መደብ:መሬት	Kategori:Jorden
የ1934 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1934
መርየም የእየሱስ (አ.ሰ) እናት	Islams syn på Maria
ሞናርካስ ሞሬሊያ	Monarcas Morelia
የፈተና ደንጊያ	Probérstein
ግሩምስ	Grums
ዮቅጣን	Joktan
ኤውላጥ	Havila
ጳጉሜ	Pi Kogi Enavot
ነፃነት	Freedom
ፋሌቅ	Peleg
ያዋን	Javan
ኪቲም	Kittim
ክራር	Krar
ቴዲ አፍሮ	Teddy Afro
ማጎግ	Magog
መደብ:መንታ መንገዶች	Kategori:Pekere
መደብ:ፍልስፍና	Kategori:Filosofi
መደብ:ክርስትና	Kategori:Kristendom
መደብ:እስልምና	Kategori:Islam
ሙሳ (አ.ሰ)	Musa (profet)
ራግው	Re'u
መስኪያጝካሸር	Mesh-ki-ang-gasher
ኢኩኑም	Ikunum
ሮቤል ተክለማርያም	Robel Teklemariam
ጦራህ	Tawrat
ሰንሰለት	Kjetting
አዝማሪ	Azmari
አሦር (የሴም ልጅ)	Assur (person)
የዓለም ሀገራት ባንዲራዎች	Liste over nasjonalflagg
ህዝብ	Folkeslag
ደብረ ሊባኖስ	Debre Libanos
ራስ መኮንን	Makonnen Woldemikael Gudessa
ክሪስቲያን ስቱዋኒ	Christian Stuani
ኢዲን-ዳጋን	Iddin-Dagan
ሌባ	Tyveri
የአውሮፓ ሥነፅሁፍ	Europeisk litteratur
ግሪልድ ቺዝ ሳንድዊች	Ostesmørbrød
ልዑል	Prins
ካጌራ ወንዝ	Kagera
ሰሊጥ	Sesam
አቡነ ባስልዮስ	Basilios (patriark)
አክሊሉ ለማ	Aklilu Lemma
የኢትዮጵያና አዳል ጦርነት	Etiopia–Adal-krigen
መርካቶ	Merkato
የኮሞዲቲ ገበያ	Råvaremarked
መደብ:መዋቅሮች	Kategori:Stubber
መደብ:ባሕል ነክ መዋቅሮች	Kategori:Kulturstubber
መደብ:ባሕል	Kategori:Kultur
መደብ:ፈረንጅ አመቶች	Kategori:Årstall
መደብ:አህጉር	Kategori:Kontinenter
ማከዶን	Makedon
መሐመድ አሚን	Mohamed Amin
ሲግቱና	Sigtuna
በር:መልክዐ ምድር	Portal:Geografi
ሚሪና	Myrine
አቡነ ቴዎፍሎስ	Tewophilos
መደብ:Wikipedia bots	Kategori:Boter
ጥድፈት	Fart
ቤቴል	Betel
በር:ባሕልናኪነት	Portal:Kunst
መደብ:የጀርመን ሰዎች	Kategori:Tyskere
መደብ:የአሜሪካ ሰዎች	Kategori:Personer fra USA
መደብ:የኦስትሪያ ሰዎች	Kategori:Østerrikere
መደብ:የፈረንሳይ ሰዎች	Kategori:Franskmenn
መደብ:የአሜሪካ ፊልሞች	Kategori:Filmer fra USA
መደብ:የአሜሪካ ሙዚቀኞች	Kategori:Musikere fra USA
መደብ:ጉግል	Kategori:Google
አሸናፊ ከበደ	Ashenafi Kebede
መለጠፊያ:Location map Scotland	Mal:Kartposisjon Skottland
መለጠፊያ:Location map እንግሊዝ	Mal:Kartposisjon England
መደብ:ሕግ	Kategori:Rettsvitenskap
መደብ:አገራት	Kategori:Land
ውክፔዲያ:መጋቢዎች	Wikipedia:Administratorer
መደብ:የኢትዮጵያ ብሔሮች	Kategori:Etniske grupper i Etiopia
መደብ:ሰዎች	Kategori:Personer
ውክፔዲያ:Bots	Wikipedia:Roboter
የስብስብ ብዛት	Kardinalitet
መደብ:ሥነ አካል	Kategori:Anatomi
መደብ:ሕክምና	Kategori:Medisin
መደብ:የፖለቲካ ጥናት	Kategori:Politikk
መደብ:ትምህርት	Kategori:Utdanning
ግብፅ	Egypt
መለጠፊያ:Bot	Mal:Bot
ካናዳ	Canada
መደብ:ግሪክ	Kategori:Hellas
መደብ:ስዊድን	Kategori:Sverige
መደብ:ስሎቫኪያ	Kategori:Slovakia
መደብ:Wikipedia:Featured article	Kategori:Utmerkede artikler
መደብ:የአውሮፓ አገራት	Kategori:Land i Europa
መደብ:አውሮፓ	Kategori:Europa
