ਅਫ਼ਰੀਕਾ	Afrika
ਹਾਈਡਰੋਜਨ ਜੋੜ	Hydrogenbinding
ਮਾਇਲੇੱਟਸ	Milet
ਸੇਂਟ ਲਾਰੰਸ ਦੀ ਖਾੜੀ	Sankt Lawrencebukta
ਯਾਕ ਲਾਕਾਂ	Jacques Lacan
ਦੱਖਣੀ ਪਠਾਰ	Deccan
ਦਾਰਜੀਲਿੰਗ	Darjeeling
ਰਾਸ ਅਲ-ਖ਼ੈਮਾ	Ras al-Khaimah
ਸ੍ਰੀਨਗਰ	Srinagar
ਮਹਾਂਸੰਘ	Konføderasjon
ਟਰਾਈਨਾਈਟਰੋਟੌਲਵੀਨ	Trinitrotoluen
ਬੋਰਿਸ ਗੋਦੂਨੋਵ	Boris Godunov
ਅਬਸਿਨਤੀਨ	Absint
ਭਾਗੀਰਥੀ ਦਰਿਆ	Bhagirathi
ਟਾਰਜ਼ਨ	Tarzan
ਚੀਨਾਨ	Jinan (Shandong)
ਸ਼ੇਖ ਸਾਦੀ	Sa'di
ਜਲਗਾਹਾਂ	Våtmark
ਕਿੰਗਦਾਓ	Qingdao
ਸਰੈਬਰੇਨੀਤਸਾ ਕਤਲਾਮ	Srebrenica-massakren
ਅਹਵਾਜ਼	Ahvaz
ਲੈਅ	Rytme
ਕਿਰਿਆਸ਼ੀਲ ਸਮੂਹ	Liste over funksjonelle grupper
ਬਾਲਕਨ ਪਹਾੜ	Balkanfjellene
ਸ਼ਿਕਾਰਖ਼ੋਰੀ	Predasjon
ਅਗਰਤਲਾ	Agartala
ਐਦਿਨ	Aydın
ਨਿੰਮ	Neem
ਪਾਰਵਤੀ	Parvati
ਹੈਨਰੀ ਜੇਮਜ਼	Henry James
ਪੈਰੋਡੀ	Parodi
ਯਜ਼ਦ ਸੂਬਾ	Yazd (provins)
ਪ੍ਰਾਈਡ ਐਂਡ ਪ੍ਰੈਜੁਡਿਸ	Stolthet og fordom
ਕੋਲਾਜ	Collage
ਸਿਰਜਣਸ਼ੀਲਤਾ	Kreativitet
ਸਾਂਤਾ ਕਰੂਸ, ਬੋਲੀਵੀਆ	Santa Cruz de la Sierra
ਘੁਲਣਸ਼ੀਲਤਾ	Løselighet
ਕੀਟੋਨ	Keton
ਕਰਾਮਾਤ	Mirakel
ਦੇਨਿਜਲੀ	Denizli
ਆਬਲਿਸਕ	Obelisk
ਗਠੀਆ	Artritt
ਨਿੱਜੀ ਤੰਤ੍ਰਿਕਾ ਪ੍ਰਣਾਲੀ	Det autonome nervesystem
ਬਾਇਓ ਗੈਸ	Biogass
ਪ੍ਰਤੱਖ ਲੋਕਰਾਜ	Direkte demokrati
ਫੁਕੂਸ਼ੀਮਾ ਰੀਐਕਟਰ ਲੀਕ	Fukushima-ulykken
ਵਰਜਣ	Tabu
ਨਾਗਾਰਜੁਨ (ਦਾਰਸ਼ਨਿਕ)	Nagarjuna
ਲੰਡਨ ਸਟਾਕ ਐਕਸਚੇਂਜ	London Stock Exchange
ਸਟੈਮਫ਼ੋਰਡ ਬ੍ਰਿਜ (ਸਟੇਡੀਅਮ)	Stamford Bridge (London)
ਸੂਰਜਮੁਖੀ	Solsikke
ਹਾਦਸਾ	Ulykke
ਮਾਰਾਕਾਈਬੋ	Maracaibo
ਸਤਲੁਜ ਦਰਿਆ	Sutlej
ਮੈਥੀਊ ਪੈਰੀ	Matthew Langford Perry
ਅਹਿਮਦੀਆ	Ahmadiyya
ਭੁਬਨੇਸ਼ਵਰ	Bhubaneswar
ਆਗਰੇ ਦਾ ਕ਼ਿਲਾ	Agra fort
ਹਾਈਡਰੋਜਨ ਪਰਆਕਸਾਈਡ	Hydrogenperoksid
ਧਰਮ ਦੀ ਆਜ਼ਾਦੀ	Religionsfrihet
ਨਾਨਛਾਂਙ	Nanchang
ਲੁਕਣ ਮੀਚੀ	Gjemsel
ਐਲ (ਸਿਰਿਲਿਕ)	Л
ਕੋਰਲ ਸਾਗਰ ਟਾਪੂ	Korallhavøyene
ਦ ਸ਼ੌਸ਼ੈਂਕ ਰਿਡੈਂਪਸ਼ਨ	Frihetens regn
ਕਪੂਰਥਲਾ ਜ਼ਿਲ੍ਹਾ	Kapurthala (distrikt)
ਫ਼ਿਰੋਜ਼ਪੁਰ ਜ਼ਿਲ੍ਹਾ	Firozpur (distrikt)
ਮਾਨਸਾ ਜ਼ਿਲ੍ਹਾ	Mansa (distrikt)
ਪਟਿਆਲਾ ਜ਼ਿਲ੍ਹਾ	Patiala (distrikt)
ਜਿਰੌਂਦੈਂ ਦੇ ਬੋਰਦੋ ਫੁੱਟਬਾਲ ਕਲੱਬ	FC Girondins de Bordeaux
ਲੁਧਿਆਣਾ ਜ਼ਿਲ੍ਹਾ	Ludhiana (distrikt)
ਫ਼ਤਹਿਗੜ੍ਹ ਸਾਹਿਬ ਜ਼ਿਲ੍ਹਾ	Fatehgarh Sahib (distrikt)
ਬਠਿੰਡਾ ਜ਼ਿਲ੍ਹਾ	Bathinda (distrikt)
ਫ਼ਰੀਦਕੋਟ ਜ਼ਿਲ੍ਹਾ	Faridkot (distrikt)
ਸਰਬੀਆਈ ਦਿਨਾਰ	Serbisk dinar
ਬੁਲਗਾਰੀਆਈ ਲੇਵ	Bulgarsk lev
ਝਾੜ-ਫੂਕ	Eksorsisme
ਐਲੇਸਟਰ ਕ੍ਰੌਲੀ	Aleister Crowley
ਥਾਰ ਮਾਰੂਥਲ	Thar
ਓ ਹੈਨਰੀ	O. Henry
ਸਾੜੀ	Sari (klesplagg)
ਬਾਈਸਾਈਕਲ ਥੀਵਜ਼	Sykkeltyvene
ਦਾ ਨੇਮ ਆਫ਼ ਦਾ ਰੋਜ਼	Rosens navn
ਤੁਰਕੀ ਲੀਰਾ	Tyrkisk lira
ਸਾਹ-ਨਾਲ਼ੀ ਦੀ ਸੋਜ	Bronkitt
ਗਲਾਸਨੋਸਤ	Glasnost
ਬ੍ਰਾਜ਼ੀਲੀ ਰਿਆਲ	Brasiliansk real
ਖ਼ੁਦਮੁਖ਼ਤਿਆਰਸ਼ਾਹੀ	Autokrati
ਤਾਮਿਲ ਲੋਕ	Tamiler
ਮਾਰਵਲ ਕੌਮਿਕਸ	Marvel Comics
ਖਾਣਜੋਗ ਸਮਾਨ ਦੀ ਹਿਫਾਜ਼ਤ	Matkonservering
ਗਜ਼ਨੀ	Ghazni
ਕਜ਼ਾਖ਼ਸਤਾਨੀ ਤੇਂਗੇ	Kasakhstansk tenge
ਮਨੋਰੰਜਨ	Underholdning
ਕਾਪੀਸਾ	Kapisa (provins)
ਰੇਡੀਅਸ	Radius
ਹੇਲਮੰਦ ਸੂਬਾ	Helmand (provins)
ਅਲਫ਼ਰੈਡ ਟੈਨੀਸਨ	Alfred Tennyson
ਚੇ (ਸਿਰਿਲਿਕ)	Ч
ਸ਼ਾ (ਸਿਰਿਲਿਕ)	Ш
ਫ਼ੈਸਲਾਬਾਦ	Faisalabad
ਯਾਂ ਤਿਰੋਲ	Jean Tirole
ਏਲਾਜਿਗ	Elazığ
ਐਂਨ (ਸਿਰਿਲਿਕ)	Н
ਛਾਂਙਸ਼ਾ	Changsha
ਪ੍ਰੇਮਚੰਦ	Munshi Premchand
ਗ੍ਰੇਟ ਬ੍ਰਿਟੇਨ ਅਤੇ ਆਇਰਲੈਂਡ ਦੀ ਸੰਯੁਕਤ ਬਾਦਸ਼ਾਹੀ	Det forente kongerike Storbritannia og Irland
ਕਾਰਬਨੀ ਯੋਗ	Organisk forbindelse
ਐਫ (ਸਿਰਿਲਿਕ)	Ф
ਅਲਮਾ ਮਾਤਰ	Alma mater
ਰਾਂਚੀ	Ranchi
ਤੌਹੀਦ	Tawhid
ਲੰਡਨ ਸਕੂਲ ਆਫ਼ ਇਕਨਾਮਿਕਸ	London School of Economics
ਮੋਬੀ ਡਿੱਕ	Moby Dick
ਆਸਟਰੇਲੀਆ ਦਾ ਇਤਿਹਾਸ	Australias historie
ਦੁੱਧ ਚੁੰਘਾਉਣਾ	Amming
ਉਮ ਅਲ-ਕਿਵੇਨ	Umm al-Qaiwain
ਗੁਰਨੀਕਾ	Guernica (maleri)
ਵਿਲਾ ਪਾਰਕ	Villa Park (England)
ਫਾਟਕ:ਇਤਿਹਾਸ	Portal:Historie
ਵਿਟਾਮਿਨ ਡੀ	Vitamin D
ਪੂਰਬੀ ਅਜ਼ਰਬਾਈਜਾਨ ਸੂਬਾ	Øst-Aserbajdsjan
ਥੀਸੈਨ-ਬੋਰਨੇਮੀਸਾ ਅਜਾਇਬਘਰ	Museo Thyssen-Bornemisza
2010 ਫੀਫਾ ਵਿਸ਼ਵ ਕੱਪ	VM i fotball 2010
ਉੱਪ-ਪਰਮਾਣੂ ਕਣ	Subatomær partikkel
ਵਿਕਾਸਸ਼ੀਲ ਦੇਸ਼	Utviklingsland
ਮਨੁੱਖੀ ਪਰਵਾਸ	Migrasjon
ਭਾਈਚਾਰਾ	Gemeinschaft
ਰੋਗ-ਪਛਾਣ	Diagnose
ਲੋਰੈਂਸੋ ਦੇ ਮੇਦੀਚੀ	Lorenzo de' Medici
ਤੀਹਰਾ ਸਮਝੌਤਾ	Trippelententen
ਮਕਦੂਨੀਆਈ ਦਿਨਾਰ	Makedonsk denar
ਥਾਈ ਬਾਤ	Thailandsk baht
ਯੋਗਤਾਰਾਜ	Meritokrati
ਵਿਨ ਡੀਜ਼ਲ	Vin Diesel
ਓ (ਸਿਰਿਲਿਕ)	О
ਸਪੇਨੀ ਫਲੂ	Spanskesyken
ਰਾਸ਼ਟਰਮੰਡਲ ਖੇਡਾਂ	Samveldelekene
ਦਰੀ ਫ਼ਾਰਸੀ	Dari
ਨੰਗਰਹਾਰ ਸੂਬਾ	Nangarhar (provins)
ਬਾਖ਼ਾ ਕੈਲੀਫ਼ੋਰਨੀਆ ਪਰਾਇਦੀਪ	Californiahalvøya
ਜੂਰਾ ਪਹਾੜ	Jurafjellene
ਮੁੱਲਾਂ ਨਸਰੁੱਦੀਨ	Nasreddin Hodja
ਮਿੱਤਾਨੀ ਸਾਮਰਾਜ	Mitanni
ਡਬਲਿਊ ਐਚ ਆਡੇਨ	W.H. Auden
ਅਦਵੈਤਵਾਦ	Monisme
ਕੌਮਾਂਤਰੀ ਵਪਾਰ	Internasjonal handel
ਸੀਰੀਆਈ ਖ਼ਾਨਾਜੰਗੀ	Borgerkrigen i Syria
ਰੁਪਿਆ	Rupi
ਸੌ ਸਾਲ ਦਾ ਇਕਲਾਪਾ	Hundre års ensomhet
ਆਸਟਰੇਲੀਆਈ ਅੰਟਾਰਕਟਿਕ ਰਾਜਖੇਤਰ	Australian Antarctic Territory
ਦ ਐਲਕਮਿਸਟ (ਨਾਵਲ)	Alkymisten
ਫ਼ਰਾਂਸੀਸੀ ਬਸਤੀਵਾਦੀ ਸਾਮਰਾਜ	Det franske koloniriket
ਲੀਸਾ ਕੂਡਰੋ	Lisa Kudrow
ਫ਼ਤਿਹਪੁਰ ਸੀਕਰੀ	Fatehpur Sikri
ਸੱਟਾ ਬਜ਼ਾਰ	Børs
ਰੋਲਾਂ ਬਾਰਥ	Roland Barthes
ਜੌਨ ਰਸਕਿਨ	John Ruskin
ਰੂਸੀ ਸਾਹਿਤ	Russisk litteratur
ਇਕਾਤਮਕ ਦੇਸ਼	Enhetsstat
ਬਣਤਰਵਾਦ	Strukturalisme
ਗੂਗਨਹਾਈਮ ਅਜਾਇਬ-ਘਰ ਬੀਲਬਾਓ	Guggenheimmuseet i Bilbao
ਮਸਦਰ (ਵਿਆਕਰਨ)	Infinitiv
ਜਿੱਦੂ ਕ੍ਰਿਸ਼ਨਾਮੂਰਤੀ	Jiddu Krishnamurti
ਜਿਓਵਾਨੀ ਪਾਲਿਸਤਰੀਨਾ	Giovanni Pierluigi da Palestrina
ਕਾਰਨਤਾ	Kausalitet
ਧੱਕੇਸ਼ਾਹੀ	Despoti
ਰਾਬਰਟ ਓਵਨ	Robert Owen
ਚਾਰਲਸ ਐਲਬਰਟ ਗੋਬਾਟ	Charles Albert Gobat
ਔਲੀਵਰ ਸਟੋਨ	Oliver Stone
ਅਲੈਗਜ਼ਾਂਦਰਾ ਕੋਲੋਨਤਾਈ	Aleksandra Kollontaj
ਅਟਾਹੁਆਲਪਾ	Atahualpa
ਤਾਰਿਆਂ ਦੀ ਸ਼੍ਰੇਣੀਆਂ	Spektralklasse
ਬੋਸਨੀਆ ਅਤੇ ਹਰਜ਼ੇਗੋਵੀਨਾ ਵਟਾਂਦਰਾਯੋਗ ਮਾਰਕ	Konvertibilna mark
ਐਮ (ਸਿਰਿਲਿਕ)	М
ਇਲਾਜ	Terapi
ਕੌਮੀ ਰਾਜ	Nasjonalstat
ਮਿੱਠਾ ਸੋਡਾ	Natron
ਥੀਸਾਰਸ ਕੋਸ਼	Tesaurus
ਰਾਜਨੀਤਕ ਦਰਸ਼ਨ	Politisk filosofi
ਤਿੱਬਤੀ ਪਠਾਰ	Tibetplatået
ਅਫ਼ਰੀਕਾ ਲਈ ਧੱਕਾ-ਮੁੱਕੀ	Kappløpet om Afrika
ਟਸੇ (ਸਿਰਿਲਿਕ)	Ц
ਖਾ (ਸਿਰਿਲਿਕ)	Х
ਊ (ਸਿਰਿਲਿਕ)	У
ਐਸ (ਸਿਰਿਲਿਕ)	С
ਰੇਤ ਘੜੀ	Timeglass (tidsmåler)
ਕਾਕਾਪੋ	Kakapo
ਉੱਤਰੀ ਖ਼ੁਰਾਸਾਨ ਸੂਬਾ	Nord-Khorasan
ਮਾਰਗਰੈੱਟ ਮੀਡ	Margaret Mead
ਏ ਐੱਸ ਮੋਨਾਕੋ ਫੁੱਟਬਾਲ ਕਲੱਬ	AS Monaco FC
ਰੀਜਿਕਨ	Rēzekne
ਫ਼੍ਰੈਡ੍ਰਿਕ ਪਾਸੀ	Frédéric Passy
ਗਜ਼ਨੀ ਸੂਬਾ	Ghazni (provins)
ਰੌਸ ਕਾਊਂਟੀ ਫੁੱਟਬਾਲ ਕਲੱਬ	Ross County FC
ਅਨਖ	Ankh
ਗੋਦ ਲੈਣਾ	Adopsjon
ਅਲਾਸਕਾ ਦੀ ਖਾੜੀ	Alaskabukta
ਫਿਲਿਪ ਸੀਮੌਰ ਹਾਫਮੈਨ	Philip Seymour Hoffman
ਬੱਦੂ ਲੋਕ	Beduiner
ਦੁਖੀਏ (ਨਾਵਲ)	De elendige
ਲਿਓ ਵਿਗੋਤਸਕੀ	Lev Vygotskij
ਕਾਰਪੈਂਟਰੀਆ ਦੀ ਖਾੜੀ	Carpentariabukta
ਸੌਰ ਪੁੰਜ	Solmasse
ਸਮਾਜਵਾਦੀ ਯਥਾਰਥਵਾਦ	Sosialistisk realisme
ਅਮ ਦਰਮਾਨ	Umm Durmān
ਆਦਿ ਸ਼ੰਕਰਾਚਾਰੀਆ	Adi Shankara
ਜੇਨ ਐਡਮਜ਼	Jane Addams
ਪ੍ਰਤੀ ਹਜ਼ਾਰ	Promille
ਲਿਟਲ ਬੁਆਏ	Little Boy
ਬਲੋਚਿਸਤਾਨ (ਖੇਤਰ)	Balutsjistan
ਮੋਲਦੋਵੀ ਲਿਊ	Moldovsk leu
ਵੀਗਨਿਜ਼ਮ	Veganisme
ਦਵੰਦਾਤਮਕ ਪਦਾਰਥਵਾਦ	Dialektisk materialisme
ਛੋਟੀ ਈ (ਸਿਰਿਲਿਕ)	Й
ਐਰ (ਸਿਰਿਲਿਕ)	Р
ਡਾਰਲਿੰਗ ਦਰਿਆ	Darling (elv)
ਗੁਲੀਵਰਸ ਟਰੈਵਲਜ਼	Gullivers reiser
ਕਾਓਸੀਅੰਗ	Kaohsiung
ਕਿੰਗ ਲੀਅਰ	Kong Lear
ਵਾਸ਼ਿੰਗਟਨ ਇਰਵਿੰਗ	Washington Irving
ਜਾਰਜ ਰ. ਰ. ਮਾਰਟਿਨ	George R.R. Martin
ਕਾਰਬੋਨੇਟ	Karbonat
ਘਟਨਾ ਖਤਿਜ	Hendelseshorisont
ਕੋਲਾਇਡ	Kolloid
ਫ਼ੰਡੀ ਦੀ ਖਾੜੀ	Fundybukta
ਨਾਗਰਿਕ ਸਮਾਜ	Sivilt samfunn
ਅਕਸਾਰਾਏ	Aksaray
ਚੌਧਰ	Hegemoni
ਕੁਮਾਸੀ	Kumasi
ਕਮਿਊਨਿਜਮ-ਵਿਰੋਧ	Antikommunisme
ਮਹਾਂਨਗਰੀ ਇਲਾਕਾ ਜਾਲ	Bydatanett
ਸਮਾਂ ਸਫ਼ਰ	Tidsreise
ਜਨੇਊ ਰੋਗ	Helvetesild
ਬੇਨਿਸਤਾਰਾਵਾਦ	Irredentisme
ਸ਼ਚਾ (ਸਿਰਿਲਿਕ)	Щ
ਏਸ਼ੀਆਈ ਸ਼ੇਰ	Asiatisk løve
ਪੁੱਤਰਜੈ	Putrajaya
ਤੇ (ਸਿਰਿਲਿਕ)	Т
ਸਰੇ ਪੋਲ	Sar-e Pol (provins)
ਪਕਤੀਆ	Paktia (provins)
ਰਸਾਇਣਕ ਸਮੀਕਰਨ	Ligning (kjemi)
ਅਲੰਕਾਰ (ਸਾਹਿਤ)	Figur (retorikk)
ਜਲਪਰੀ	Havfrue
ਸ਼ਰਲੀ ਟੈਂਪਲ	Shirley Temple
ਹਾਰਪਰ ਲੀ	Harper Lee
ਵਿਰੋਧੀ ਕਣ	Antipartikkel
ਤੁਰਕਾਨਾ ਝੀਲ	Turkanasjøen
ਕਨਮਿੰਗ	Kunming
ਮਾਰੀਓ ਪੁਝੋ	Mario Puzo
ਜੀ ਵੀ ਪਲੈਖ਼ਾਨੋਵ	Georgij Plekhanov
ਫਲੋਰੀਸੈਂਟ ਲੈਂਪ	Lysrør
ਜੇਨ ਆਇਰ	Jane Eyre
ਕਾਨੋ	Kano (Nigeria)
ਸਮੰਗਾਨ ਸੂਬਾ	Samangan (provins)
ਉਰੁਜ਼ਗਾਨ ਸੂਬਾ	Uruzgan (provins)
ਜੁਜ਼ਜਾਨ ਸੂਬ	Jowzjan (provins)
ਵਾਰਦਾਕ	Vardak (provins)
ਮਰੀ ਦਰਿਆ	Murray
ਰਾਮਕ੍ਰਿਸ਼ਨ ਪਰਮਹੰਸ	Ramakrishna
ਬਰਦਰਜ਼ ਕਾਰਾਮਾਜੋਵ	Brødrene Karamasov
ਸੈਮੂਅਲ ਜਾਨਸਨ	Samuel Johnson
ਇਬਾਦਾਨ	Ibadan
ਜਲਾਲਾਬਾਦ (ਅਫਗਾਨਿਸਤਾਨ)	Jalalabad
ਖ਼ੈਬਰ ਪਖ਼ਤੁਨਖ਼ਵਾ	Khyber Pakhtunkhwa
ਕਾਲਾ ਹਿਰਨ	Hjorteantilope
ਵਸਿਲੀ ਜ਼ਾਇਤਸੇਵ	Vasilij Zajtsev
ਮੰਗੋਲੀਆਈ ਤੋਗਰੋਗ	Mongolsk togrog
ਬੈਲਿੰਗਜ਼ਹਾਊਸਨ ਸਮੁੰਦਰ	Bellingshausenhavet
ਲਾਨਜ਼ੂ	Lanzhou
ਪ੍ਰਾਵਦਾ	Pravda
ਵਿਸ਼ਵ ਜਲ ਦਿਵਸ	Verdens vanndag
ਦ ਕੈਚਰ ਇਨ ਦ ਰਾਈ	Redderen i rugen
ਓਮ	Om
ਲੂਈ ਅਲਥੂਜ਼ਰ	Louis Althusser
ਲਾਬਰਾਡੋਰ ਸਮੁੰਦਰ	Labradorsjøen
ਸੁਰਖੀ	Leppestift
ਜੀਲ ਦੇਲੂਜ਼	Gilles Deleuze
ਸ਼ਾਹ	Sjah
ਮੋਹਾਵੇ ਮਾਰੂਥਲ	Mojaveørkenen
ਪੰਪਾਸ	Pampa
ਆਇਤਉਲਾ	Ayatollah
ਅਜੰਤਾ ਗੁਫਾਵਾਂ	Ajantahulene
ਕੋਸ਼ਕਾਰੀ	Leksikografi
ਸੋਫੀਆ ਕੋਵਾਲਸਕਾਇਆ	Sofja Kovalevskaja
ਸਰਗੇਈ ਬੁਬਕਾ	Serhij Bubka
ਨਿਰੋਲ ਬਾਦਸ਼ਾਹੀ	Enevelde
ਜ਼ਹਿਰੀਲਾ ਮਾਦਾ	Toksin
ਸੂਚਨਾ-ਸਮਾਜ	Informasjonssamfunn
ਮੈਟਾਮੌਰਫਸਿਸ (ਮਹਾਂਕਾਵਿ)	Metamorfoser
ਸਲਾਵੋਏ ਜੀਜੇਕ	Slavoj Žižek
ਪਾਸ਼ਾ	Pasja
ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ	Nettradio
ਪਨੀਰ ਦਾ ਪਾਣੀ	Myse
ਬ੍ਰਾਹਮੀ ਲਿਪੀ	Brahmi-skrift
ਅਬਜਦ	Abjad
ਫ਼ਲੋਅਮ	Silvev
ਮਹਾਨ ਤਾਕਤ	Stormakt
ਓ.ਜੇ.ਸੇ. ਨੀਸ	OGC Nice
ਸ਼ੇਖ਼	Sjeik
ਦਾਈ	Jordmor
ਮਾਲੋਕਾ ਸਾਗਰ	Molukksjøen
ਮਿਖਾਇਲ ਬਾਖ਼ਤਿਨ	Mikhail Bakhtin
ਵੋਟ ਦਾ ਹੱਕ	Stemmerett
ਲਗਮਾਨ	Laghman (provins)
ਕੋਇਟਾ	Quetta
ਹੜੱਪਾ	Harappa
ਪਕਤੀਕਾ	Paktika (provins)
ਰੂੜੀ	Møkk
ਲੋਕ ਭਲਾਈ	Filantropi
ਅਰਜੁਨ	Arjuna
ਇਸਾਕ ਆਲਬੇਨੀਸ	Isaac Albéniz
ਮੁਫ਼ਤੀ	Mufti
ਅਯੋਧਿਆ	Ayodhya
ਹਰਾ ਇਨਕਲਾਬ	Den grønne revolusjonen
ਰੂਸ ਦੀ ਜ਼ਾਰਸ਼ਾਹੀ	Tsar-Russland
ਗੰਗਟੋਕ	Gangtok
ਕੂਫ਼ਾ	Kufa
ਯੁ (ਸਿਰਿਲਿਕ)	Ю
ਸਜ਼ਾ	Straff
ਤਖਾਰ ਸੂਬਾ	Takhar (provins)
ਵਾਈਟ ਹਾਰਟ ਲੇਨ	White Hart Lane
ਜੇਮਜ ਵੈੱਬ ਖਗੋਲੀ ਦੂਰਬੀਨ	James Webb-teleskopet
ਹਾਚੀਕੋ	Hachikō
ਪਰਜੀਵੀਪੁਣਾ	Parasittisme
ਸਕੈਂਡੀਨੇਵੀਆਈ ਪਹਾੜ	Den skandinaviske fjellkjede
ਅੰਗਰੇਜ਼ੀ ਸਾਹਿਤ	Engelsk litteratur
ਪਾਕਿਸਤਾਨ ਪੀਪਲਜ਼ ਪਾਰਟੀ	Pakistans folkeparti
ਤਜਰਬਾ ਪੱਤਰੀ	Curriculum vitae
ਨਿਕੋਲਾਈ ਬੁਖਾਰਿਨ	Nikolaj Bukharin
ਕਚਿਆਣ	Kvalme og brekninger
ਇਬੂਪ੍ਰੋਫ਼ੇਨ	Ibuprofen
ਖੁਣਾਈ	Etsning
ਬਾਬਾ ਯਾਗਾ	Baba Jaga
ਅਭਿਸ਼ੇਕ ਬੱਚਨ	Abhishek Bachchan
﻿ਮੇਫ਼ਲਾਵਰ	«Mayflower»
ਆਂਤੋਨਾਂ ਆਰਤੋ	Antonin Artaud
ਤੱਟੀ ਝੀਲ	Lagune
ਆਬਰਡੀਨ ਫੁੱਟਬਾਲ ਕਲੱਬ	Aberdeen FC
ਜੂਜ਼ੈੱਪੇ ਮਾਤਸੀਨੀ	Giuseppe Mazzini
ਤਿਤਲੀ ਪ੍ਰਭਾਵ	Sommerfugleffekten
ਸਾਮਾਜਕ ਵਰਗ	Klasse (sosiologi)
ਲੂਬੁਮਬਾਸ਼ੀ	Lubumbashi
ਕੁਤਬ ਮੀਨਾਰ	Qutb Minar
ਅਰਸ਼ੀ ਮੱਧ ਰੇਖਾ	Himmelekvator
ਮਹਾਨ ਦਹਿਸ਼ਤ	Den store terroren
ਅਬੂ ਧਾਬੀ (ਇਮਰਾਤ)	Abu Dhabi
ਟਰੇਸੀ ਚੈਪਮੈਨ	Tracy Chapman
ਫਿਨੌਲਪਥਾਲੀਨ	Fenolftalein
ਵਾਕੰਸ਼	Frase (grammatikk)
ਲੂਣੀ ਝੀਲ	Saltsjø
ਅਰਥਸ਼ਾਸਤਰੀ	Samfunnsøkonom
ਕੁਨੜ ਸੂਬਾ	Konar (provins)
ਪਰਵਾਨ	Parvan (provins)
ਫੈਟ ਮੈਨ	Fat Man
ਪਾਕਿਸਤਾਨੀ ਰੁਪਈਆ	Pakistansk rupi
ਟਾਟਾ ਮੋਟਰਜ਼	Tata Motors
ਚੰਦਰਗੁਪਤ ਮੋਰੀਆ	Chandragupta Maurya
ਤੱਥ	Faktum
ਪੁਰਾਣ	Puranaene
ਇਰਾਨੀ ਰਿਆਲ	Iransk rial
ਹਨੂਮਾਨ	Hanuman
ਲੂਕਾਨਸ	Marcus Annæus Lucanus
ਨੌਨ ਸਟੀਰੌਇਡਲ ਐਂਟੀ ਇਨਫ਼ਲਾਮੇਟਰੀ ਦਵਾਈਆਂ	Ikkesteroid antiinflammatorisk middel
ਯਾ (ਸਿਰਿਲਿਕ)	Я
ਅਪ੍ਰਤੱਖ ਲੋਕਰਾਜ	Representativt demokrati
ਡੇਵਿਡ ਸ਼ਵੀਮਰ	David Schwimmer
ਸ਼ਾਰਜਾ (ਇਮਰਾਤ)	Sharjah
ਅਧਿਆਪਕ ਦਿਵਸ	Lærerdag
ਕਾਉਂਟਰ ਕਲਚਰ	Motkultur
ਕਾਲਜ	College
ਪ੍ਰਾਚੀਨ ਯੂਨਾਨੀ ਥੀਏਟਰ	Antikkens greske teater
ਉਸ਼ਾਕ	Uşak
ਡੇਵਿਸ ਪਣਜੋੜ	Davisstredet
ਮਹਿਮੂਦ ਗਜ਼ਨਵੀ	Mahmud av Ghazni
ਬੇਰਾਤ ਕਾਉਂਟੀ	Berat (region)
ਦਮੀਆਤ	Damietta
ਫਿਸਤੁਲਾ	Fistel
ਦ ਜੰਗਲ ਬੁੱਕ	Jungelboken
ਖ਼ੁਰਾਕੀ ਤੱਤ	Mineral (ernæring)
ਇਲੋਰਾ ਗੁਫਾਵਾਂ	Ellorahulene
ਹੁਮਾਯੂੰ ਦਾ ਮਕਬਰਾ	Humayuns grav
ਕਾਰਾਬੁਕ	Karabük
ਪਾਣਿਨੀ	Pāṇini
ਇਸਲਾਮੀਅਤ	Islamisme
ਡੇਵਿਡ ਕਾਪਰਫੀਲਡ (ਨਾਵਲ)	David Copperfield (roman)
ਵਿਲੀਅਮ ਰਾਂਡਾਲ ਕ੍ਰੇਮਰ	Randal Cremer
ਇਮਰਾਤ	Emirat
ਸੁਪਰ-ਉੱਚ ਵਾਰਵਾਰਤਾ	Superhøy frekvens
ਵੈਸਟਮਿੰਸਟਰ	Westminster
ਇਨੂਇਤ	Inuitter
ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ	Historisk materialisme
ਤਕਨੀਕੀਰਾਜ	Teknokrati
ਫ਼ਾਈਟ ਕਲੱਬ	Fight Club (film)
ਅਯੂਬ ਖਾਨ	Ayub Khan
ਹਾਰਰ	Harar
ਇਸਕਾਨ	ISKCON
ਰੇਚਲ ਮਿਕੈਡਮਸ	Rachel McAdams
ਬੌਣੀ ਆਕਾਸ਼ਗੰਗਾ	Dverggalakse
ਦਾਰਫ਼ੂਰ ਦੀ ਜੰਗ	Darfur-konflikten
ਝੂਠ ਫੜਨ ਵਾਲੀ ਮਸ਼ੀਨ	Polygraf
ਤੁਰਕੀ ਦਾ ਇਤਿਹਾਸ	Tyrkias historie
ਹੈਨਰੀ ਲਾ ਫ਼ੌਂਟੇਨ	Henri La Fontaine
ਸਿੰਘਾਪੁਰੀ ਡਾਲਰ	Singaporsk dollar
ਊਦ	Oud
