აფრიკა	Afrika
თანავარსკვლავედი (კოსმოსური პროგრამა)	Constellation-programmet
Golden Heart	Golden Heart
The Road to Hell	The Road to Hell
Sailing to Philadelphia	Sailing to Philadelphia
Muse (EP)	Muse (EP)
The Early Beatles	The Early Beatles
Beyoncé Karaoke Hits Vol. I	Beyoncé Karaoke Hits Vol. I
ბალანოგლოსუსი	Balanoglossus
კალიმა (გვარი)	Kallima
უკბილო	Anodonta
The Snow Goose	The Snow Goose
Let's Talk About Love (Modern Talking-ის ალბომი)	Let's Talk About Love (Modern Talking-album)
Ready for Romance	Ready for Romance
Back for Good (Modern Talking-ის ალბომი)	Back for Good (Modern Talking-album)
In the Garden of Venus	In the Garden of Venus
Romantic Warriors	Romantic Warriors
რბოლა (2013 წლის ფილმი)	Rush (film)
Driver (სერია)	Driver (videospillserie)
პრუსიის მეფეების სია	Liste over konger av Preussen
მარიამ მირზახანი	Maryam Mirzakhani
შვედეთის გეოგრაფია	Sveriges geografi
ეპილოგი	Epilog
აბანკაის პროვინცია	Abancay (provins)
ბრაზილიის გეოგრაფია	Brasils geografi
ესპლანადა (ბაია)	Esplanada
იტაჟუიპი	Itajuípe
ანტონიუ-კარდოზუ	Antônio Cardoso
ბოა-ნოვა	Boa Nova
კანავიეირასი	Canavieiras
ნოვა-სორი	Nova Soure
ბოკირა	Boquira
კონსეისან-დუ-კოიტე	Conceição do Coité
პრეზიდენტი-ჟანიუ-კუადრუსი	Presidente Jânio Quadros
ნოვა-ოლდინა-დუ-ნორტი	Nova Olinda do Norte
იბირატაია	Ibirataia
კამაკანი	Camacan
ანაჟე	Anagé
ელიზიუ-მედრადუ	Elísio Medrado
პაუ-ბრაზილი (ბაია)	Pau Brasil
ანტონიუ-გონსალვისი	Antônio Gonçalves
ბარეირინია	Barreirinha
კონსეისან-დუ-ალმეიდა	Conceição do Almeida
პორტუ-ვალტერი	Porto Walter
კებრანგული	Quebrangulo
პიასაბუსუ	Piaçabuçu
პორტუ-აკრი	Porto Acre
იბიკერა	Ibiquera
ამატურა	Amaturá
მარეშალ-ტაუმატურგუ	Marechal Thaumaturgo
ურუსუკა	Uruçuca
მანსიუ-ლიმა	Mâncio Lima
პრაკუუბა	Pracuúba
აპუარემა	Apuarema
პორტუ-კალვუ	Porto Calvo
უტინგა	Utinga
პედრა-ბრანკა-დუ-ამაპარი	Pedra Branca do Amaparí
პასუ-დი-კამარაჟიბი	Passo de Camaragibe
პენედუ	Penedo
იტაპარიკა	Itaparica
კორონელ-ჟუან-სა	Coronel João Sá
ბოკა-და-მატა	Boca da Mata
ვიტორია-დუ-ჟარი	Vitória do Jari
მანუელ-ვიტორინუ	Manoel Vitorino
პორტუ-რეალ-დუ-კოლეჟიუ	Porto Real do Colégio
მანუელ-ურბანუ	Manoel Urbano
პორტუ-გრანდი	Porto Grande
აუტაზისი	Autazes
ტრაიპუ	Traipu
სანტა-როზა-დუ-პურუსი	Santa Rosa do Purus
სამხედრო ხუნტა	Militærjunta
ტანკი-დ’არკა	Tanque d'Arca
Knights of Cydonia	Knights of Cydonia
2006 წელი მუსიკაში	Musikkåret 2006
ვიტი	Vit
ახალი ზელანდიის გეოგრაფია	New Zealands geografi
კვიპროსის გეოგრაფია	Kypros’ geografi
ბრაზილიის დემოგრაფია	Brasils demografi
სენ-სავენ-სიურ-გარტამპის სააბატო	Klosterkirken Saint-Savin-sur-Gartempe
ავსტრალიის კლიმატი	Australias klima
რიონეგრო (ანტიოკია)	Rionegro
ნიკო ბელიკი	Niko Bellic
ჩალბის უდაბნო	Chalbi
პარვუსი	Párvusz
გომეს-პალასიო	Gómez Palacio
მარკ ფიჰილი	Mark Feehily
მაკედონიის პრემიერ-მინისტრები	Makedonias statsminister
ჟუდეცი	Județ
კონგუტის მუნიციპალიტეტი	Konguta kommune
ორანჟის ტრიუმფალური თაღი	Triumfbuen i Orange
ევანესენსი	Evanescence
ლევან მელქაძე	Levan Melkadze
მუჰუ	Muhu
მსოფლიოს უმაღლესი შენობების სია	Liste over verdens høyeste bygninger
უარმეის პროვინცია	Huarmey (provins)
ოკროსის პროვინცია	Ocros (provins)
პომაბამბის პროვინცია	Pomabamba (provins)
პალიასკის პროვინცია	Pallasca (provins)
მარისკალ-ლუსირიაგის პროვინცია	Mariscal Luzuriaga (provins)
უაილასის პროვინცია	Huaylas (provins)
ისლაის პროვინცია	Islay (provins)
ლა-უნიონის პროვინცია	La Unión (provins)
უარის პროვინცია	Huari (provins)
სიუასის პროვინცია	Sihuas (provins)
რეკუაის პროვინცია	Recuay (provins)
კარაველის პროვინცია	Caravelí (provins)
სანტას პროვინცია	Santa (provins)
რაინის ხეობა	Øvre mellomrhindal
აპოდაკა	Apodaca
The Call of the Simpsons (სიმპსონები)	The Call of the Simpsons
ლოგანი (ქალაქი)	Logan City
კარნმორი	Carnmore
Sad but True	Sad But True
კონსტფაკის დიზაინის სკოლა	Konstfack
პოზნანის დიდი სამთავრო	Storhertugdømmet Posen
Back in the U.S.S.R.	Back in the USSR
მონრო (ადამსის ოლქი)	Monroe, Adams County, Wisconsin
კამანის პროვინცია	Camaná (provins)
უამანგის პროვინცია	Huamanga (provins)
A Hard Day's Night (სიმღერა)	A Hard Day's Night (sang)
კრეტინგა	Kretinga
სილეზიის საქალაქთაშორისო ტრამვაი	De schlesiske trikkene
ნორდული კლასიციზმი	Nyklassisistisk arkitektur
საკმლის ხე	Pistacia atlantica
მრგვალთავა	Paddehodeagamer
ტანკი-ნოვუ	Tanque Novo
ნიამუნდა	Nhamundá
ატალაია-დუ-ნორტი	Atalaia do Norte
პილან-არკადუ	Pilão Arcado
ბოკა-დუ-აკრი	Boca do Acre
ტონანტისი	Tonantins
ლაჟი (ბაია)	Laje
პარამირინი	Paramirim
ვარზეა-და-როსა	Várzea da Roça
პოსოინსი	Poções
სან-სებასტიან-დუ-უატუმანი	São Sebastião do Uatumã
პოტირაგუა	Potiraguá
ლივრამენტუ-დი-ნოსა-სენიორა	Livramento de Nossa Senhora
მორტუგაბა	Mortugaba
პაუინი	Pauini
ნოვუ-არიპუანანი	Novo Aripuanã
რიუ-პრეტუ-და-ევა	Rio Preto da Eva
მუკენ-დი-სან-ფრანსისკუ	Muquém de São Francisco
ურანდი	Urandi
მაკურურე	Macururé
პალმას-დი-მონტუ-ალტუ	Palmas de Monte Alto
რეტიროლანდია	Retirolândia
სენტუ-სე	Sento Sé
პლანალტინუ	Planaltino
ერიკ-კარდოზუ	Érico Cardoso
მიგელ-კალმონი	Miguel Calmon
სერა-პრეტა	Serra Preta
ტანკინიუ	Tanquinho
კიჟინგი	Quijingue
მუნის-ფერეირა	Muniz Ferreira
სან-სებასტიან-დუ-პასე	São Sebastião do Passé
ნორდესტინა	Nordestina
რიბეირა-დუ-პომბალი	Ribeira do Pombal
სან-გონსალუ-დუს-კამპუსი	São Gonçalo dos Campos
ვაგნერი (ბაია)	Wagner (Bahia)
ურუკურიტუბა	Urucurituba
სოტუ-სოარისი	Souto Soares
სანტალუსი	Santaluz
პინადი	Pindaí
პარატინგა	Paratinga
უბაირა	Ubaíra
ორისანგასი	Ouriçangas
